FID,province,x,y
182363,云南,102.25,25.049999999999997
182364,云南,102.35,25.049999999999997
182365,云南,102.45,25.049999999999997
182366,云南,102.55,25.049999999999997
182367,云南,102.65,25.049999999999997
182368,云南,102.75,25.049999999999997
182369,云南,102.85,25.049999999999997
182370,云南,102.95,25.049999999999997
182371,云南,103.05,25.049999999999997
182372,云南,103.15,25.049999999999997
182373,云南,103.25,25.049999999999997
182374,云南,103.35,25.049999999999997
182375,云南,103.45,25.049999999999997
182376,云南,103.55,25.049999999999997
182377,云南,103.65,25.049999999999997
182378,云南,103.75,25.049999999999997
182379,云南,103.85,25.049999999999997
182380,云南,103.95,25.049999999999997
182381,云南,104.05,25.049999999999997
182382,云南,104.15,25.049999999999997
182383,云南,104.25,25.049999999999997
182384,云南,104.35,25.049999999999997
182385,云南,104.45,25.049999999999997
182386,云南,104.55,25.049999999999997
182387,云南,104.65,25.049999999999997
182388,贵州,104.75,25.049999999999997
182389,贵州,104.85,25.049999999999997
182390,贵州,104.95,25.049999999999997
182391,贵州,105.05000000000001,25.049999999999997
182392,贵州,105.15,25.049999999999997
182393,贵州,105.25,25.049999999999997
182394,贵州,105.35,25.049999999999997
182395,贵州,105.45,25.049999999999997
182396,贵州,105.55000000000001,25.049999999999997
182397,贵州,105.65,25.049999999999997
182398,贵州,105.75,25.049999999999997
182399,贵州,105.85,25.049999999999997
182400,贵州,105.95,25.049999999999997
182401,贵州,106.05000000000001,25.049999999999997
182402,贵州,106.15,25.049999999999997
182403,贵州,106.25,25.049999999999997
182404,贵州,106.35,25.049999999999997
182405,贵州,106.45,25.049999999999997
182406,广西,106.55000000000001,25.049999999999997
182407,广西,106.65,25.049999999999997
182408,广西,106.75,25.049999999999997
182409,广西,106.85,25.049999999999997
182410,广西,106.95,25.049999999999997
182411,广西,107.05000000000001,25.049999999999997
182412,广西,107.15,25.049999999999997
182413,广西,107.25,25.049999999999997
182414,广西,107.35,25.049999999999997
182415,广西,107.45,25.049999999999997
182416,广西,107.55000000000001,25.049999999999997
182417,广西,107.65,25.049999999999997
182418,广西,107.75,25.049999999999997
182419,广西,107.85,25.049999999999997
182420,广西,107.95,25.049999999999997
182421,广西,108.05000000000001,25.049999999999997
182422,广西,108.15,25.049999999999997
182423,广西,108.25,25.049999999999997
182424,广西,108.35,25.049999999999997
182425,广西,108.45,25.049999999999997
182426,广西,108.55000000000001,25.049999999999997
182427,广西,108.65,25.049999999999997
182428,广西,108.75,25.049999999999997
182429,广西,108.85,25.049999999999997
182430,广西,108.95,25.049999999999997
182431,广西,109.05000000000001,25.049999999999997
182432,广西,109.15,25.049999999999997
182433,广西,109.25,25.049999999999997
182434,广西,109.35,25.049999999999997
182435,广西,109.45,25.049999999999997
182436,广西,109.55000000000001,25.049999999999997
182437,广西,109.65,25.049999999999997
182438,广西,109.75,25.049999999999997
182439,广西,109.85,25.049999999999997
182440,广西,109.95,25.049999999999997
182441,广西,110.05000000000001,25.049999999999997
182442,广西,110.15,25.049999999999997
182443,广西,110.25,25.049999999999997
182444,广西,110.35,25.049999999999997
182445,广西,110.45,25.049999999999997
182446,广西,110.55000000000001,25.049999999999997
182447,广西,110.65,25.049999999999997
182448,广西,110.75,25.049999999999997
182449,广西,110.85,25.049999999999997
182450,广西,110.95,25.049999999999997
182451,湖南,111.05000000000001,25.049999999999997
182452,广西,111.15,25.049999999999997
182453,广西,111.25,25.049999999999997
182454,广西,111.35,25.049999999999997
182455,湖南,111.45,25.049999999999997
182456,湖南,111.55000000000001,25.049999999999997
182457,湖南,111.65,25.049999999999997
182458,湖南,111.75,25.049999999999997
182459,湖南,111.85,25.049999999999997
182460,湖南,111.95,25.049999999999997
182461,湖南,112.05000000000001,25.049999999999997
182462,广东,112.15,25.049999999999997
182463,广东,112.25,25.049999999999997
182464,广东,112.35,25.049999999999997
182465,广东,112.45,25.049999999999997
182466,广东,112.55000000000001,25.049999999999997
182467,广东,112.65,25.049999999999997
182468,湖南,112.75,25.049999999999997
182469,湖南,112.85,25.049999999999997
182470,湖南,112.95,25.049999999999997
182471,广东,113.05000000000001,25.049999999999997
182472,广东,113.15,25.049999999999997
182473,广东,113.25,25.049999999999997
182474,广东,113.35,25.049999999999997
182475,广东,113.45,25.049999999999997
182476,广东,113.55000000000001,25.049999999999997
182477,广东,113.65,25.049999999999997
182478,广东,113.75,25.049999999999997
182479,广东,113.85,25.049999999999997
182480,广东,113.95,25.049999999999997
182481,广东,114.05000000000001,25.049999999999997
182482,广东,114.15,25.049999999999997
182483,广东,114.25,25.049999999999997
182484,广东,114.35,25.049999999999997
182485,广东,114.45,25.049999999999997
182486,江西,114.55000000000001,25.049999999999997
182487,江西,114.65,25.049999999999997
182488,江西,114.75,25.049999999999997
182489,江西,114.85,25.049999999999997
182490,江西,114.95,25.049999999999997
182491,江西,115.05000000000001,25.049999999999997
182492,江西,115.15,25.049999999999997
182493,江西,115.25,25.049999999999997
182494,江西,115.35,25.049999999999997
182495,江西,115.45,25.049999999999997
182496,江西,115.55000000000001,25.049999999999997
182497,江西,115.65,25.049999999999997
182498,江西,115.75,25.049999999999997
182499,江西,115.85,25.049999999999997
182500,福建,115.95,25.049999999999997
182501,福建,116.05000000000001,25.049999999999997
182502,福建,116.15,25.049999999999997
182503,福建,116.25,25.049999999999997
182504,福建,116.35,25.049999999999997
182505,福建,116.45,25.049999999999997
182506,福建,116.55000000000001,25.049999999999997
182507,福建,116.65,25.049999999999997
182508,福建,116.75,25.049999999999997
182509,福建,116.85,25.049999999999997
182510,福建,116.95,25.049999999999997
182511,福建,117.05000000000001,25.049999999999997
182512,福建,117.15,25.049999999999997
182513,福建,117.25,25.049999999999997
182514,福建,117.35,25.049999999999997
182515,福建,117.45,25.049999999999997
182516,福建,117.55000000000001,25.049999999999997
182517,福建,117.65,25.049999999999997
182518,福建,117.75,25.049999999999997
182519,福建,117.85,25.049999999999997
182520,福建,117.95,25.049999999999997
182521,福建,118.05000000000001,25.049999999999997
182522,福建,118.15,25.049999999999997
182523,福建,118.25,25.049999999999997
182524,福建,118.35,25.049999999999997
182525,福建,118.45,25.049999999999997
182526,福建,118.55000000000001,25.049999999999997
182527,福建,118.65,25.049999999999997
182528,福建,118.75,25.049999999999997
182529,福建,118.85,25.049999999999997
182530,福建,118.95,25.049999999999997
182531,福建,119.05000000000001,25.049999999999997
182532,福建,119.15,25.049999999999997
182533,福建,119.25,25.049999999999997
182534,福建,119.35,25.049999999999997
182535,福建,119.45,25.049999999999997
182536,福建,119.55000000000001,25.049999999999997
182550,台湾,120.95,25.049999999999997
182551,台湾,121.05000000000001,25.049999999999997
182552,台湾,121.15,25.049999999999997
182553,台湾,121.25,25.049999999999997
182554,台湾,121.35,25.049999999999997
182555,台湾,121.45,25.049999999999997
182556,台湾,121.55000000000001,25.049999999999997
182557,台湾,121.65,25.049999999999997
182558,台湾,121.75,25.049999999999997
182559,台湾,121.85,25.049999999999997
182560,台湾,121.95,25.049999999999997
182561,台湾,122.05000000000001,25.049999999999997
182948,云南,97.75,24.95
182949,云南,97.85,24.95
182950,云南,97.95,24.95
182951,云南,98.05,24.95
182952,云南,98.15,24.95
182953,云南,98.25,24.95
182954,云南,98.35,24.95
182955,云南,98.45,24.95
182956,云南,98.55,24.95
182957,云南,98.65,24.95
182958,云南,98.75,24.95
182959,云南,98.85,24.95
182960,云南,98.95,24.95
182961,云南,99.05,24.95
182962,云南,99.15,24.95
182963,云南,99.25,24.95
182964,云南,99.35,24.95
182965,云南,99.45,24.95
182966,云南,99.55,24.95
182967,云南,99.65,24.95
182968,云南,99.75,24.95
182969,云南,99.85,24.95
182970,云南,99.95,24.95
182971,云南,100.05,24.95
182972,云南,100.15,24.95
182973,云南,100.25,24.95
182974,云南,100.35,24.95
182975,云南,100.45,24.95
182976,云南,100.55,24.95
182977,云南,100.65,24.95
182978,云南,100.75,24.95
182979,云南,100.85,24.95
182980,云南,100.95,24.95
182981,云南,101.05,24.95
182982,云南,101.15,24.95
182983,云南,101.25,24.95
182984,云南,101.35,24.95
182985,云南,101.45,24.95
182986,云南,101.55,24.95
182987,云南,101.65,24.95
182988,云南,101.75,24.95
182989,云南,101.85,24.95
182990,云南,101.95,24.95
182991,云南,102.05,24.95
182992,云南,102.15,24.95
182993,云南,102.25,24.95
182994,云南,102.35,24.95
182995,云南,102.45,24.95
182996,云南,102.55,24.95
182997,云南,102.65,24.95
182998,云南,102.75,24.95
182999,云南,102.85,24.95
183000,云南,102.95,24.95
183001,云南,103.05,24.95
183002,云南,103.15,24.95
183003,云南,103.25,24.95
183004,云南,103.35,24.95
183005,云南,103.45,24.95
183006,云南,103.55,24.95
183007,云南,103.65,24.95
183008,云南,103.75,24.95
183009,云南,103.85,24.95
183010,云南,103.95,24.95
183011,云南,104.05,24.95
183012,云南,104.15,24.95
183013,云南,104.25,24.95
183014,云南,104.35,24.95
183015,云南,104.45,24.95
183016,云南,104.55,24.95
183017,云南,104.65,24.95
183018,贵州,104.75,24.95
183019,贵州,104.85,24.95
183020,贵州,104.95,24.95
183021,贵州,105.05000000000001,24.95
183022,广西,105.15,24.95
183023,广西,105.25,24.95
183024,贵州,105.35,24.95
183025,贵州,105.45,24.95
183026,贵州,105.55000000000001,24.95
183027,贵州,105.65,24.95
183028,贵州,105.75,24.95
183029,贵州,105.85,24.95
183030,贵州,105.95,24.95
183031,贵州,106.05000000000001,24.95
183032,贵州,106.15,24.95
183033,广西,106.25,24.95
183034,广西,106.35,24.95
183035,广西,106.45,24.95
183036,广西,106.55000000000001,24.95
183037,广西,106.65,24.95
183038,广西,106.75,24.95
183039,广西,106.85,24.95
183040,广西,106.95,24.95
183041,广西,107.05000000000001,24.95
183042,广西,107.15,24.95
183043,广西,107.25,24.95
183044,广西,107.35,24.95
183045,广西,107.45,24.95
183046,广西,107.55000000000001,24.95
183047,广西,107.65,24.95
183048,广西,107.75,24.95
183049,广西,107.85,24.95
183050,广西,107.95,24.95
183051,广西,108.05000000000001,24.95
183052,广西,108.15,24.95
183053,广西,108.25,24.95
183054,广西,108.35,24.95
183055,广西,108.45,24.95
183056,广西,108.55000000000001,24.95
183057,广西,108.65,24.95
183058,广西,108.75,24.95
183059,广西,108.85,24.95
183060,广西,108.95,24.95
183061,广西,109.05000000000001,24.95
183062,广西,109.15,24.95
183063,广西,109.25,24.95
183064,广西,109.35,24.95
183065,广西,109.45,24.95
183066,广西,109.55000000000001,24.95
183067,广西,109.65,24.95
183068,广西,109.75,24.95
183069,广西,109.85,24.95
183070,广西,109.95,24.95
183071,广西,110.05000000000001,24.95
183072,广西,110.15,24.95
183073,广西,110.25,24.95
183074,广西,110.35,24.95
183075,广西,110.45,24.95
183076,广西,110.55000000000001,24.95
183077,广西,110.65,24.95
183078,广西,110.75,24.95
183079,广西,110.85,24.95
183080,广西,110.95,24.95
183081,湖南,111.05000000000001,24.95
183082,广西,111.15,24.95
183083,广西,111.25,24.95
183084,广西,111.35,24.95
183085,湖南,111.45,24.95
183086,湖南,111.55000000000001,24.95
183087,湖南,111.65,24.95
183088,湖南,111.75,24.95
183089,湖南,111.85,24.95
183090,湖南,111.95,24.95
183091,湖南,112.05000000000001,24.95
183092,广东,112.15,24.95
183093,广东,112.25,24.95
183094,广东,112.35,24.95
183095,广东,112.45,24.95
183096,广东,112.55000000000001,24.95
183097,广东,112.65,24.95
183098,广东,112.75,24.95
183099,湖南,112.85,24.95
183100,湖南,112.95,24.95
183101,广东,113.05000000000001,24.95
183102,广东,113.15,24.95
183103,广东,113.25,24.95
183104,广东,113.35,24.95
183105,广东,113.45,24.95
183106,广东,113.55000000000001,24.95
183107,广东,113.65,24.95
183108,广东,113.75,24.95
183109,广东,113.85,24.95
183110,广东,113.95,24.95
183111,广东,114.05000000000001,24.95
183112,广东,114.15,24.95
183113,广东,114.25,24.95
183114,广东,114.35,24.95
183115,江西,114.45,24.95
183116,江西,114.55000000000001,24.95
183117,江西,114.65,24.95
183118,江西,114.75,24.95
183119,江西,114.85,24.95
183120,江西,114.95,24.95
183121,江西,115.05000000000001,24.95
183122,江西,115.15,24.95
183123,江西,115.25,24.95
183124,江西,115.35,24.95
183125,江西,115.45,24.95
183126,江西,115.55000000000001,24.95
183127,江西,115.65,24.95
183128,江西,115.75,24.95
183129,江西,115.85,24.95
183130,福建,115.95,24.95
183131,福建,116.05000000000001,24.95
183132,福建,116.15,24.95
183133,福建,116.25,24.95
183134,福建,116.35,24.95
183135,福建,116.45,24.95
183136,福建,116.55000000000001,24.95
183137,福建,116.65,24.95
183138,福建,116.75,24.95
183139,福建,116.85,24.95
183140,福建,116.95,24.95
183141,福建,117.05000000000001,24.95
183142,福建,117.15,24.95
183143,福建,117.25,24.95
183144,福建,117.35,24.95
183145,福建,117.45,24.95
183146,福建,117.55000000000001,24.95
183147,福建,117.65,24.95
183148,福建,117.75,24.95
183149,福建,117.85,24.95
183150,福建,117.95,24.95
183151,福建,118.05000000000001,24.95
183152,福建,118.15,24.95
183153,福建,118.25,24.95
183154,福建,118.35,24.95
183155,福建,118.45,24.95
183156,福建,118.55000000000001,24.95
183157,福建,118.65,24.95
183158,福建,118.75,24.95
183159,福建,118.85,24.95
183160,福建,118.95,24.95
183161,福建,119.05000000000001,24.95
183162,福建,119.15,24.95
183164,福建,119.35,24.95
183165,福建,119.45,24.95
183166,福建,119.55000000000001,24.95
183179,台湾,120.85,24.95
183180,台湾,120.95,24.95
183181,台湾,121.05000000000001,24.95
183182,台湾,121.15,24.95
183183,台湾,121.25,24.95
183184,台湾,121.35,24.95
183185,台湾,121.45,24.95
183186,台湾,121.55000000000001,24.95
183187,台湾,121.65,24.95
183188,台湾,121.75,24.95
183189,台湾,121.85,24.95
183190,台湾,121.95,24.95
183191,台湾,122.05000000000001,24.95
183577,云南,97.65,24.849999999999998
183578,云南,97.75,24.849999999999998
183579,云南,97.85,24.849999999999998
183580,云南,97.95,24.849999999999998
183581,云南,98.05,24.849999999999998
183582,云南,98.15,24.849999999999998
183583,云南,98.25,24.849999999999998
183584,云南,98.35,24.849999999999998
183585,云南,98.45,24.849999999999998
183586,云南,98.55,24.849999999999998
183587,云南,98.65,24.849999999999998
183588,云南,98.75,24.849999999999998
183589,云南,98.85,24.849999999999998
183590,云南,98.95,24.849999999999998
183591,云南,99.05,24.849999999999998
183592,云南,99.15,24.849999999999998
183593,云南,99.25,24.849999999999998
183594,云南,99.35,24.849999999999998
183595,云南,99.45,24.849999999999998
183596,云南,99.55,24.849999999999998
183597,云南,99.65,24.849999999999998
183598,云南,99.75,24.849999999999998
183599,云南,99.85,24.849999999999998
183600,云南,99.95,24.849999999999998
183601,云南,100.05,24.849999999999998
183602,云南,100.15,24.849999999999998
183603,云南,100.25,24.849999999999998
183604,云南,100.35,24.849999999999998
183605,云南,100.45,24.849999999999998
183606,云南,100.55,24.849999999999998
183607,云南,100.65,24.849999999999998
183608,云南,100.75,24.849999999999998
183609,云南,100.85,24.849999999999998
183610,云南,100.95,24.849999999999998
183611,云南,101.05,24.849999999999998
183612,云南,101.15,24.849999999999998
183613,云南,101.25,24.849999999999998
183614,云南,101.35,24.849999999999998
183615,云南,101.45,24.849999999999998
183616,云南,101.55,24.849999999999998
183617,云南,101.65,24.849999999999998
183618,云南,101.75,24.849999999999998
183619,云南,101.85,24.849999999999998
183620,云南,101.95,24.849999999999998
183621,云南,102.05,24.849999999999998
183622,云南,102.15,24.849999999999998
183623,云南,102.25,24.849999999999998
183624,云南,102.35,24.849999999999998
183625,云南,102.45,24.849999999999998
183626,云南,102.55,24.849999999999998
183627,云南,102.65,24.849999999999998
183628,云南,102.75,24.849999999999998
183629,云南,102.85,24.849999999999998
183630,云南,102.95,24.849999999999998
183631,云南,103.05,24.849999999999998
183632,云南,103.15,24.849999999999998
183633,云南,103.25,24.849999999999998
183634,云南,103.35,24.849999999999998
183635,云南,103.45,24.849999999999998
183636,云南,103.55,24.849999999999998
183637,云南,103.65,24.849999999999998
183638,云南,103.75,24.849999999999998
183639,云南,103.85,24.849999999999998
183640,云南,103.95,24.849999999999998
183641,云南,104.05,24.849999999999998
183642,云南,104.15,24.849999999999998
183643,云南,104.25,24.849999999999998
183644,云南,104.35,24.849999999999998
183645,云南,104.45,24.849999999999998
183646,云南,104.55,24.849999999999998
183647,贵州,104.65,24.849999999999998
183648,贵州,104.75,24.849999999999998
183649,贵州,104.85,24.849999999999998
183650,贵州,104.95,24.849999999999998
183651,广西,105.05000000000001,24.849999999999998
183652,广西,105.15,24.849999999999998
183653,广西,105.25,24.849999999999998
183654,广西,105.35,24.849999999999998
183655,广西,105.45,24.849999999999998
183656,贵州,105.55000000000001,24.849999999999998
183657,贵州,105.65,24.849999999999998
183658,贵州,105.75,24.849999999999998
183659,贵州,105.85,24.849999999999998
183660,贵州,105.95,24.849999999999998
183661,贵州,106.05000000000001,24.849999999999998
183662,贵州,106.15,24.849999999999998
183663,广西,106.25,24.849999999999998
183664,广西,106.35,24.849999999999998
183665,广西,106.45,24.849999999999998
183666,广西,106.55000000000001,24.849999999999998
183667,广西,106.65,24.849999999999998
183668,广西,106.75,24.849999999999998
183669,广西,106.85,24.849999999999998
183670,广西,106.95,24.849999999999998
183671,广西,107.05000000000001,24.849999999999998
183672,广西,107.15,24.849999999999998
183673,广西,107.25,24.849999999999998
183674,广西,107.35,24.849999999999998
183675,广西,107.45,24.849999999999998
183676,广西,107.55000000000001,24.849999999999998
183677,广西,107.65,24.849999999999998
183678,广西,107.75,24.849999999999998
183679,广西,107.85,24.849999999999998
183680,广西,107.95,24.849999999999998
183681,广西,108.05000000000001,24.849999999999998
183682,广西,108.15,24.849999999999998
183683,广西,108.25,24.849999999999998
183684,广西,108.35,24.849999999999998
183685,广西,108.45,24.849999999999998
183686,广西,108.55000000000001,24.849999999999998
183687,广西,108.65,24.849999999999998
183688,广西,108.75,24.849999999999998
183689,广西,108.85,24.849999999999998
183690,广西,108.95,24.849999999999998
183691,广西,109.05000000000001,24.849999999999998
183692,广西,109.15,24.849999999999998
183693,广西,109.25,24.849999999999998
183694,广西,109.35,24.849999999999998
183695,广西,109.45,24.849999999999998
183696,广西,109.55000000000001,24.849999999999998
183697,广西,109.65,24.849999999999998
183698,广西,109.75,24.849999999999998
183699,广西,109.85,24.849999999999998
183700,广西,109.95,24.849999999999998
183701,广西,110.05000000000001,24.849999999999998
183702,广西,110.15,24.849999999999998
183703,广西,110.25,24.849999999999998
183704,广西,110.35,24.849999999999998
183705,广西,110.45,24.849999999999998
183706,广西,110.55000000000001,24.849999999999998
183707,广西,110.65,24.849999999999998
183708,广西,110.75,24.849999999999998
183709,广西,110.85,24.849999999999998
183710,广西,110.95,24.849999999999998
183711,广西,111.05000000000001,24.849999999999998
183712,广西,111.15,24.849999999999998
183713,广西,111.25,24.849999999999998
183714,广西,111.35,24.849999999999998
183715,广西,111.45,24.849999999999998
183716,湖南,111.55000000000001,24.849999999999998
183717,湖南,111.65,24.849999999999998
183718,湖南,111.75,24.849999999999998
183719,湖南,111.85,24.849999999999998
183720,湖南,111.95,24.849999999999998
183721,湖南,112.05000000000001,24.849999999999998
183722,广东,112.15,24.849999999999998
183723,广东,112.25,24.849999999999998
183724,广东,112.35,24.849999999999998
183725,广东,112.45,24.849999999999998
183726,广东,112.55000000000001,24.849999999999998
183727,广东,112.65,24.849999999999998
183728,广东,112.75,24.849999999999998
183729,广东,112.85,24.849999999999998
183730,广东,112.95,24.849999999999998
183731,广东,113.05000000000001,24.849999999999998
183732,广东,113.15,24.849999999999998
183733,广东,113.25,24.849999999999998
183734,广东,113.35,24.849999999999998
183735,广东,113.45,24.849999999999998
183736,广东,113.55000000000001,24.849999999999998
183737,广东,113.65,24.849999999999998
183738,广东,113.75,24.849999999999998
183739,广东,113.85,24.849999999999998
183740,广东,113.95,24.849999999999998
183741,广东,114.05000000000001,24.849999999999998
183742,广东,114.15,24.849999999999998
183743,广东,114.25,24.849999999999998
183744,广东,114.35,24.849999999999998
183745,江西,114.45,24.849999999999998
183746,江西,114.55000000000001,24.849999999999998
183747,江西,114.65,24.849999999999998
183748,江西,114.75,24.849999999999998
183749,江西,114.85,24.849999999999998
183750,江西,114.95,24.849999999999998
183751,江西,115.05000000000001,24.849999999999998
183752,江西,115.15,24.849999999999998
183753,江西,115.25,24.849999999999998
183754,江西,115.35,24.849999999999998
183755,江西,115.45,24.849999999999998
183756,江西,115.55000000000001,24.849999999999998
183757,江西,115.65,24.849999999999998
183758,江西,115.75,24.849999999999998
183759,广东,115.85,24.849999999999998
183760,广东,115.95,24.849999999999998
183761,广东,116.05000000000001,24.849999999999998
183762,广东,116.15,24.849999999999998
183763,福建,116.25,24.849999999999998
183764,福建,116.35,24.849999999999998
183765,福建,116.45,24.849999999999998
183766,福建,116.55000000000001,24.849999999999998
183767,福建,116.65,24.849999999999998
183768,福建,116.75,24.849999999999998
183769,福建,116.85,24.849999999999998
183770,福建,116.95,24.849999999999998
183771,福建,117.05000000000001,24.849999999999998
183772,福建,117.15,24.849999999999998
183773,福建,117.25,24.849999999999998
183774,福建,117.35,24.849999999999998
183775,福建,117.45,24.849999999999998
183776,福建,117.55000000000001,24.849999999999998
183777,福建,117.65,24.849999999999998
183778,福建,117.75,24.849999999999998
183779,福建,117.85,24.849999999999998
183780,福建,117.95,24.849999999999998
183781,福建,118.05000000000001,24.849999999999998
183782,福建,118.15,24.849999999999998
183783,福建,118.25,24.849999999999998
183784,福建,118.35,24.849999999999998
183785,福建,118.45,24.849999999999998
183786,福建,118.55000000000001,24.849999999999998
183787,福建,118.65,24.849999999999998
183788,福建,118.75,24.849999999999998
183789,福建,118.85,24.849999999999998
183790,福建,118.95,24.849999999999998
183791,福建,119.05000000000001,24.849999999999998
183792,福建,119.15,24.849999999999998
183809,台湾,120.85,24.849999999999998
183810,台湾,120.95,24.849999999999998
183811,台湾,121.05000000000001,24.849999999999998
183812,台湾,121.15,24.849999999999998
183813,台湾,121.25,24.849999999999998
183814,台湾,121.35,24.849999999999998
183815,台湾,121.45,24.849999999999998
183816,台湾,121.55000000000001,24.849999999999998
183817,台湾,121.65,24.849999999999998
183818,台湾,121.75,24.849999999999998
183819,台湾,121.85,24.849999999999998
183820,台湾,121.95,24.849999999999998
183821,台湾,122.05000000000001,24.849999999999998
184206,云南,97.55,24.75
184207,云南,97.65,24.75
184208,云南,97.75,24.75
184209,云南,97.85,24.75
184210,云南,97.95,24.75
184211,云南,98.05,24.75
184212,云南,98.15,24.75
184213,云南,98.25,24.75
184214,云南,98.35,24.75
184215,云南,98.45,24.75
184216,云南,98.55,24.75
184217,云南,98.65,24.75
184218,云南,98.75,24.75
184219,云南,98.85,24.75
184220,云南,98.95,24.75
184221,云南,99.05,24.75
184222,云南,99.15,24.75
184223,云南,99.25,24.75
184224,云南,99.35,24.75
184225,云南,99.45,24.75
184226,云南,99.55,24.75
184227,云南,99.65,24.75
184228,云南,99.75,24.75
184229,云南,99.85,24.75
184230,云南,99.95,24.75
184231,云南,100.05,24.75
184232,云南,100.15,24.75
184233,云南,100.25,24.75
184234,云南,100.35,24.75
184235,云南,100.45,24.75
184236,云南,100.55,24.75
184237,云南,100.65,24.75
184238,云南,100.75,24.75
184239,云南,100.85,24.75
184240,云南,100.95,24.75
184241,云南,101.05,24.75
184242,云南,101.15,24.75
184243,云南,101.25,24.75
184244,云南,101.35,24.75
184245,云南,101.45,24.75
184246,云南,101.55,24.75
184247,云南,101.65,24.75
184248,云南,101.75,24.75
184249,云南,101.85,24.75
184250,云南,101.95,24.75
184251,云南,102.05,24.75
184252,云南,102.15,24.75
184253,云南,102.25,24.75
184254,云南,102.35,24.75
184255,云南,102.45,24.75
184256,云南,102.55,24.75
184257,云南,102.65,24.75
184258,云南,102.75,24.75
184259,云南,102.85,24.75
184260,云南,102.95,24.75
184261,云南,103.05,24.75
184262,云南,103.15,24.75
184263,云南,103.25,24.75
184264,云南,103.35,24.75
184265,云南,103.45,24.75
184266,云南,103.55,24.75
184267,云南,103.65,24.75
184268,云南,103.75,24.75
184269,云南,103.85,24.75
184270,云南,103.95,24.75
184271,云南,104.05,24.75
184272,云南,104.15,24.75
184273,云南,104.25,24.75
184274,云南,104.35,24.75
184275,云南,104.45,24.75
184276,贵州,104.55,24.75
184277,贵州,104.65,24.75
184278,贵州,104.75,24.75
184279,贵州,104.85,24.75
184280,广西,104.95,24.75
184281,广西,105.05000000000001,24.75
184282,广西,105.15,24.75
184283,广西,105.25,24.75
184284,广西,105.35,24.75
184285,广西,105.45,24.75
184286,广西,105.55000000000001,24.75
184287,广西,105.65,24.75
184288,贵州,105.75,24.75
184289,贵州,105.85,24.75
184290,贵州,105.95,24.75
184291,贵州,106.05000000000001,24.75
184292,广西,106.15,24.75
184293,广西,106.25,24.75
184294,广西,106.35,24.75
184295,广西,106.45,24.75
184296,广西,106.55000000000001,24.75
184297,广西,106.65,24.75
184298,广西,106.75,24.75
184299,广西,106.85,24.75
184300,广西,106.95,24.75
184301,广西,107.05000000000001,24.75
184302,广西,107.15,24.75
184303,广西,107.25,24.75
184304,广西,107.35,24.75
184305,广西,107.45,24.75
184306,广西,107.55000000000001,24.75
184307,广西,107.65,24.75
184308,广西,107.75,24.75
184309,广西,107.85,24.75
184310,广西,107.95,24.75
184311,广西,108.05000000000001,24.75
184312,广西,108.15,24.75
184313,广西,108.25,24.75
184314,广西,108.35,24.75
184315,广西,108.45,24.75
184316,广西,108.55000000000001,24.75
184317,广西,108.65,24.75
184318,广西,108.75,24.75
184319,广西,108.85,24.75
184320,广西,108.95,24.75
184321,广西,109.05000000000001,24.75
184322,广西,109.15,24.75
184323,广西,109.25,24.75
184324,广西,109.35,24.75
184325,广西,109.45,24.75
184326,广西,109.55000000000001,24.75
184327,广西,109.65,24.75
184328,广西,109.75,24.75
184329,广西,109.85,24.75
184330,广西,109.95,24.75
184331,广西,110.05000000000001,24.75
184332,广西,110.15,24.75
184333,广西,110.25,24.75
184334,广西,110.35,24.75
184335,广西,110.45,24.75
184336,广西,110.55000000000001,24.75
184337,广西,110.65,24.75
184338,广西,110.75,24.75
184339,广西,110.85,24.75
184340,广西,110.95,24.75
184341,广西,111.05000000000001,24.75
184342,广西,111.15,24.75
184343,广西,111.25,24.75
184344,广西,111.35,24.75
184345,广西,111.45,24.75
184346,湖南,111.55000000000001,24.75
184347,湖南,111.65,24.75
184348,广西,111.75,24.75
184349,广西,111.85,24.75
184350,广西,111.95,24.75
184351,广东,112.05000000000001,24.75
184352,广东,112.15,24.75
184353,广东,112.25,24.75
184354,广东,112.35,24.75
184355,广东,112.45,24.75
184356,广东,112.55000000000001,24.75
184357,广东,112.65,24.75
184358,广东,112.75,24.75
184359,广东,112.85,24.75
184360,广东,112.95,24.75
184361,广东,113.05000000000001,24.75
184362,广东,113.15,24.75
184363,广东,113.25,24.75
184364,广东,113.35,24.75
184365,广东,113.45,24.75
184366,广东,113.55000000000001,24.75
184367,广东,113.65,24.75
184368,广东,113.75,24.75
184369,广东,113.85,24.75
184370,广东,113.95,24.75
184371,广东,114.05000000000001,24.75
184372,广东,114.15,24.75
184373,广东,114.25,24.75
184374,江西,114.35,24.75
184375,江西,114.45,24.75
184376,江西,114.55000000000001,24.75
184377,江西,114.65,24.75
184378,江西,114.75,24.75
184379,江西,114.85,24.75
184380,江西,114.95,24.75
184381,江西,115.05000000000001,24.75
184382,江西,115.15,24.75
184383,江西,115.25,24.75
184384,广东,115.35,24.75
184385,广东,115.45,24.75
184386,江西,115.55000000000001,24.75
184387,江西,115.65,24.75
184388,江西,115.75,24.75
184389,广东,115.85,24.75
184390,广东,115.95,24.75
184391,广东,116.05000000000001,24.75
184392,广东,116.15,24.75
184393,广东,116.25,24.75
184394,广东,116.35,24.75
184395,福建,116.45,24.75
184396,福建,116.55000000000001,24.75
