cause,age,alpha,beta,gamma,tmrel
IHD,50,3.226551808,0.032682945,0.337297022,4.856752185
IHD,50,39.2442485,0.001897839,0.34374139,4.528390954
IHD,50,4.88520164,0.020097212,0.33145209,4.04118553
IHD,50,3.660412877,0.021308563,0.383599404,4.337629242
IHD,50,32.22673647,0.005169618,0.2507238,2.639603029
IHD,50,12.06548323,0.00778335,0.330764773,4.074636988
IHD,50,62.58894798,0.001385855,0.325961087,3.457043058
IHD,50,5.708555253,0.020083455,0.326387705,2.536377677
IHD,50,4.272455667,0.013147185,0.410609065,5.20578077
IHD,50,34.52064341,0.004424461,0.272836406,5.099529776
IHD,50,4.8896362,0.022160267,0.329961245,5.670767123
IHD,50,11.56121121,0.00607466,0.363313251,5.725608604
IHD,50,3.089017836,0.031358356,0.366463578,5.745349251
IHD,50,5.395806661,0.013581069,0.365076415,2.445934134
IHD,50,5.81518129,0.009656099,0.392751358,2.781720366
IHD,50,65.81626531,0.001406319,0.323079362,2.610719761
IHD,50,288.2151652,0.000296777,0.333535333,2.478023436
IHD,50,71.89690292,0.001509934,0.311824011,2.797575418
IHD,50,68.71611449,0.001249885,0.329668277,4.867747922
IHD,50,3.082547048,0.011587294,0.479906292,5.077828301
IHD,50,6.043505983,0.009151008,0.386264261,3.128777592
IHD,50,125.4385456,0.000420781,0.377445378,4.655019976
IHD,50,26.40635225,0.002295266,0.3675175,4.500711763
IHD,50,102.4062077,0.000631133,0.356851385,4.833989954
IHD,50,6.716978181,0.007934268,0.40269981,4.616526673
IHD,50,76.29832985,0.001172562,0.313453213,2.836232705
IHD,50,5.770728465,0.015605649,0.352498622,4.525210127
IHD,50,132.1040048,0.000358136,0.388449117,5.118628236
IHD,50,48.5009046,0.001479029,0.352860388,5.343764318
IHD,50,4.053008534,0.035084096,0.302448607,4.714126423
IHD,50,18.04175496,0.004425072,0.346478344,2.434325888
IHD,50,16.95417261,0.007130848,0.285532639,4.499699539
IHD,50,47.70453048,0.00195003,0.323680727,4.325829114
IHD,50,3.356711746,0.018236354,0.40329496,5.445475628
IHD,50,7.050319649,0.01165715,0.356499008,5.567065412
IHD,50,32.0788282,0.002135711,0.352163324,5.201133047
IHD,50,182.7107457,0.000758422,0.282161909,5.349143379
IHD,50,32.09195951,0.006975275,0.220347061,3.254336843
IHD,50,155.3977471,0.000602746,0.313204653,3.5071609
IHD,50,18.63741451,0.007265317,0.265136073,3.244932157
IHD,50,3.901842233,0.026623178,0.334268147,3.647691411
IHD,50,102.7570314,0.001620761,0.263310652,3.017747649
IHD,50,25.82976922,0.002420951,0.376541462,2.403929735
IHD,50,8.243204599,0.007771844,0.378781,2.764467283
IHD,50,8.792277422,0.006363074,0.385058644,3.961583593
IHD,50,4.70240113,0.010172035,0.423334543,3.603237118
IHD,50,22.44865453,0.004757877,0.319269132,2.531679724
IHD,50,64.86038801,0.001511082,0.319533116,5.186824766
IHD,50,4.852623308,0.028870962,0.314002421,5.080495468
IHD,50,7.211359214,0.012220438,0.347255739,5.2144334
IHD,50,17.31423861,0.004778812,0.351120411,4.404066009
IHD,50,195.7162648,0.000426799,0.335075399,5.102454559
IHD,50,193.5070426,0.000426394,0.336405533,4.185146198
IHD,50,2.627824142,0.020898255,0.434560537,5.850410858
IHD,50,65.52051147,0.001326557,0.3257625,4.964086939
IHD,50,5.284533847,0.015319305,0.363199649,4.514985035
IHD,50,2.622918537,0.021910709,0.427327447,4.046372008
IHD,50,16.36865975,0.005215712,0.340302918,3.687225595
IHD,50,21.60271492,0.002961009,0.37039972,5.088631848
IHD,50,12.69598099,0.003884206,0.396835969,5.198317843
IHD,50,98.90092256,0.001947581,0.233206788,5.486185006
IHD,50,48.76409468,0.000642005,0.436578087,3.776284943
IHD,50,62.64643357,0.000982265,0.354834652,3.582780583
IHD,50,6.31373563,0.011898647,0.357332863,3.526694552
IHD,50,73.88654542,0.0011619,0.319123714,4.43485178
IHD,50,3.70245944,0.033020234,0.32531713,2.540749227
IHD,50,28.16561212,0.002375984,0.356256894,3.004307642
IHD,50,123.1084719,0.001256266,0.269659106,4.673776018
IHD,50,246.6468554,0.000483786,0.29396704,3.710184109
IHD,50,4.393460223,0.015043125,0.385424053,2.481831119
IHD,50,5.345292575,0.020416947,0.323118075,5.322058214
IHD,50,109.981608,0.000425422,0.391582483,5.886845743
IHD,50,183.1617575,0.000543934,0.300560336,3.887165266
IHD,50,148.2092717,0.000674946,0.321352208,5.391838483
IHD,50,6.830483934,0.013787497,0.349398343,2.649850964
IHD,50,186.1825504,0.000554296,0.302195315,4.522705812
IHD,50,26.06984905,0.005493808,0.278091636,4.304935439
IHD,50,65.7740364,0.001325349,0.323028906,2.55116305
IHD,50,3.232945486,0.033178666,0.338351189,2.716569776
IHD,50,11.14003427,0.006405324,0.35562268,5.063272932
IHD,50,3.246538659,0.022091647,0.408864036,2.436231392
IHD,50,5.328962783,0.015517732,0.342557536,4.898983631
IHD,50,3.385708825,0.016004685,0.427781121,4.685394066
IHD,50,7.313176299,0.008061856,0.393750733,2.812214949
IHD,50,10.91672231,0.011349365,0.298924423,3.32139743
IHD,50,3.303481371,0.029345236,0.372100371,2.685363745
IHD,50,6.516848027,0.0091562,0.393532723,5.487368908
IHD,50,8.223878269,0.008614522,0.367955287,4.263441665
IHD,50,44.10226644,0.0021259,0.324022126,3.36849759
IHD,50,26.46804138,0.003045719,0.359786685,5.283610319
IHD,50,7.000462157,0.010013971,0.354797214,3.316548169
IHD,50,12.92864538,0.009693702,0.297584792,4.967513173
IHD,50,4.797747812,0.034038256,0.278543255,5.869821426
IHD,50,30.68574238,0.001819847,0.383712228,2.920570446
IHD,50,110.0660775,0.000880047,0.317092995,5.261844378
IHD,50,17.91103361,0.003928956,0.353921782,3.911953016
IHD,50,5.321258166,0.028568519,0.291367974,4.606615454
IHD,50,7.704997525,0.019504252,0.27581129,4.255464124
IHD,50,19.20272236,0.005314728,0.326465875,5.665294523
IHD,50,11.22657608,0.007634127,0.33413283,3.981491625
IHD,50,7.911403486,0.006738553,0.401607846,5.129679837
IHD,50,70.22011139,0.000800093,0.368083515,3.348439494
IHD,50,23.07646506,0.007516246,0.240437249,4.242945375
IHD,50,11.14082357,0.005690988,0.376143648,3.788527897
IHD,50,5.016705265,0.031618291,0.291550345,3.305654121
IHD,50,65.51518842,0.001504631,0.317965137,3.165788928
IHD,50,34.54522292,0.002903598,0.31650842,5.25134093
IHD,50,3.175961053,0.012497431,0.45270885,4.151325565
IHD,50,11.02880787,0.006717681,0.33885513,3.658042517
IHD,50,51.10785435,0.002177503,0.299710898,4.33400871
IHD,50,10.27818856,0.010184309,0.320721723,5.258240762
IHD,50,5.803095727,0.010057745,0.400861509,4.261978502
IHD,50,9.802811259,0.012590675,0.302504347,3.269373439
IHD,50,5.684210288,0.018910191,0.335075938,3.248402047
IHD,50,38.16444464,0.003537659,0.279495432,2.948261996
IHD,50,54.85376116,0.002549334,0.279607475,5.461609213
IHD,50,2.577575288,0.03363433,0.399882294,3.240484574
IHD,50,102.1028396,0.000407127,0.410523457,4.347921583
IHD,50,9.095521458,0.005336985,0.402660975,4.247994407
IHD,50,8.772466026,0.010062277,0.335781632,4.136385904
IHD,50,5.822524724,0.026420523,0.283909209,3.470740629
IHD,50,6.054902431,0.010908946,0.370552857,2.473543348
IHD,50,3.588585385,0.034272785,0.342985186,4.339751936
IHD,50,2.885005228,0.068579417,0.287297456,4.839268472
IHD,50,22.98900543,0.007269118,0.262318001,3.983588834
IHD,50,3.369363189,0.026175694,0.364886423,3.42783487
IHD,50,19.17511085,0.004406312,0.346402429,3.428636847
IHD,50,2.65085069,0.032814877,0.387765663,3.581266097
IHD,50,5.063354783,0.024530716,0.314996859,5.81175405
IHD,50,4.138012168,0.013610518,0.405798414,4.228280277
IHD,50,20.52798114,0.003750174,0.336473054,5.889917386
IHD,50,9.347064198,0.016647706,0.287664235,4.906415807
IHD,50,32.54429872,0.003135014,0.309417398,3.915814852
IHD,50,16.16565293,0.005842005,0.325496359,3.415793948
IHD,50,6.353720696,0.014075738,0.342394648,4.569574229
IHD,50,3.638095619,0.021841862,0.383107166,4.772572994
IHD,50,11.22802914,0.005495082,0.37767658,3.501043012
IHD,50,10.76885165,0.010633938,0.303791085,3.099884804
IHD,50,31.82579325,0.004552832,0.279775365,3.904763764
IHD,50,56.02953633,0.001890973,0.302144933,3.68942057
IHD,50,60.83563455,0.000653442,0.411417273,4.90805394
IHD,50,36.75472746,0.001366016,0.378455364,4.746080587
IHD,50,52.819828,0.003691791,0.247523307,2.495711361
IHD,50,5.67072309,0.004845716,0.477219265,4.473406707
IHD,50,46.3775651,0.004224638,0.235403334,4.15560375
IHD,50,30.84305576,0.003086681,0.324786779,4.206643455
IHD,50,18.1928131,0.004827391,0.325875618,5.842578522
IHD,50,3.231008091,0.033773557,0.361197159,3.466187965
IHD,50,92.89569283,0.001344753,0.296211377,3.182268926
IHD,50,15.67692662,0.007974353,0.301547902,3.722548728
IHD,50,12.11172217,0.012960002,0.287212518,5.467825948
IHD,50,21.95585583,0.005464613,0.301888822,2.461704181
IHD,50,30.27299481,0.008181765,0.209905758,5.464791235
IHD,50,89.54947023,0.001637248,0.273014424,2.636851188
IHD,50,2.459723048,0.036134034,0.393764715,3.08557658
IHD,50,7.851102607,0.010220104,0.334838655,5.868696844
IHD,50,52.75385576,0.001860264,0.306728857,5.373817796
IHD,50,3.063193294,0.022927107,0.386010928,3.683872831
IHD,50,24.50052721,0.003264712,0.358254493,4.159534951
IHD,50,3.450161445,0.009255765,0.48896017,2.77235631
IHD,50,9.665403148,0.007057605,0.367132301,2.616499198
IHD,50,3.343608061,0.01771789,0.409143876,5.837412785
IHD,50,3.611732345,0.02969332,0.369837138,2.565645897
IHD,50,64.8907874,0.000812154,0.379773817,5.086660975
IHD,50,5.994829603,0.03083967,0.262532564,3.856328557
IHD,50,8.546564073,0.011793387,0.326360053,4.512646898
IHD,50,3.262854282,0.047808016,0.303616893,2.760513659
IHD,50,116.1443994,0.000788043,0.318652742,5.788848052
IHD,50,18.81132884,0.005201368,0.329929935,5.092212209
IHD,50,34.5144044,0.002625992,0.317608293,2.806241126
IHD,50,20.68201132,0.004589464,0.327709793,5.286070658
IHD,50,21.54730351,0.004644972,0.325932013,2.841438375
IHD,50,104.5331758,0.001055069,0.314274656,5.641933634
IHD,50,22.21530573,0.004709818,0.321369038,4.28410376
IHD,50,14.5634582,0.003076059,0.408872901,4.983375565
IHD,50,13.52541811,0.008543098,0.298435045,3.888519078
IHD,50,11.70120935,0.00751851,0.339781716,4.450054702
IHD,50,84.44446663,0.000728125,0.357939635,3.994823453
IHD,50,11.52911518,0.01463682,0.267541098,5.425780558
IHD,50,4.070941979,0.012243995,0.426315681,4.380558121
IHD,50,357.5641483,0.000253602,0.334673701,3.330827781
IHD,50,16.52874863,0.00671122,0.314482596,4.35471102
IHD,50,3.293414526,0.016518239,0.416752302,3.851030075
IHD,50,46.13392314,0.00398319,0.248667724,3.175119108
IHD,50,43.73823806,0.002889668,0.273500794,4.948235648
IHD,50,109.768714,0.000830292,0.30852112,4.402260319
IHD,50,5.820773567,0.011294936,0.378763693,5.217255108
IHD,50,65.893585,0.000829497,0.387152252,2.662224657
IHD,50,3.143783333,0.01215984,0.460814041,5.032420981
IHD,50,44.45499423,0.002588433,0.296662625,5.407155893
IHD,50,2.399041474,0.083884967,0.280618748,4.721422544
IHD,50,3.224856966,0.027502942,0.380439411,4.98603277
IHD,50,120.258302,0.00087365,0.30394808,5.730843401
IHD,50,75.00620212,0.001748056,0.283216666,5.193882282
IHD,50,20.83955052,0.004615145,0.313194586,5.335984964
IHD,50,162.6748945,0.00035362,0.369400385,2.688184617
IHD,50,25.95489168,0.004075267,0.310604497,4.325695731
IHD,50,10.38599024,0.007390539,0.359838192,2.69787038
IHD,50,29.23011652,0.001829284,0.366582184,2.585974297
IHD,50,5.137485477,0.026913424,0.303366602,3.266264154
IHD,50,9.061992828,0.006119166,0.385654455,4.654893214
IHD,50,3.480300252,0.027574037,0.34133233,4.651937323
IHD,50,14.66348913,0.006930366,0.310497683,3.496641571
IHD,50,3.547859476,0.020380814,0.377555769,2.632832186
IHD,50,37.37160165,0.002198773,0.339854025,2.515279181
IHD,50,4.750268262,0.012687663,0.394410125,3.23500542
IHD,50,17.88338343,0.007812616,0.2720888,5.671715103
IHD,50,18.02014659,0.004529465,0.344508429,3.036504065
IHD,50,11.23124949,0.009223006,0.316028589,5.358889668
IHD,50,6.663368978,0.00960995,0.377133997,5.793635956
IHD,50,5.396856384,0.016563996,0.336551459,4.749191346
IHD,50,45.69016964,0.002052112,0.319209703,3.035155049
IHD,50,58.76766786,0.001778433,0.313659053,3.118601034
IHD,50,3.479379077,0.016166479,0.430066685,4.066387227
IHD,50,2.450425267,0.044370041,0.345794509,3.515600039
IHD,50,53.96706092,0.001202416,0.351597506,3.625150184
IHD,50,3.487405716,0.023979144,0.369045718,3.326359003
IHD,50,9.7037115,0.006688164,0.374577586,2.768080295
IHD,50,2.408495281,0.011464641,0.528373648,4.55447147
IHD,50,51.84887009,0.002414773,0.283736888,4.138813989
IHD,50,4.791968111,0.018682472,0.359786016,4.795161348
IHD,50,13.62020197,0.008950376,0.295507977,4.391616983
IHD,50,6.487173444,0.004382499,0.467545669,4.596155844
IHD,50,10.69968384,0.008757237,0.332240977,5.191210494
IHD,50,8.199163808,0.014138274,0.303873908,2.67328018
IHD,50,83.89944007,0.000954464,0.340688215,2.966467075
IHD,50,18.85096541,0.006637107,0.297531378,2.747224425
IHD,50,21.06570599,0.00465379,0.320509302,4.456646064
IHD,50,14.86574855,0.007680171,0.306086758,5.234024476
IHD,50,16.20157188,0.003724108,0.366363031,2.856143411
IHD,50,7.265850663,0.022271354,0.26353348,3.334045426
IHD,50,2.874219593,0.007967594,0.53624038,5.433948509
IHD,50,17.52488182,0.003303183,0.382772931,3.985561904
IHD,50,146.1664665,0.000942664,0.291350502,2.434950917
IHD,50,6.438884194,0.016955858,0.340079306,4.527952339
IHD,50,25.65277994,0.004493757,0.313439905,4.392109181
IHD,50,4.622287278,0.012415083,0.406307337,4.373431387
IHD,50,9.318521069,0.013339388,0.296326059,5.425439635
IHD,50,171.801069,0.00068861,0.2813219,5.007740855
IHD,50,26.54194871,0.003985423,0.326654855,4.030387934
IHD,50,71.45553489,0.002717357,0.236340401,4.081374822
IHD,50,5.428502017,0.035005445,0.257668211,3.263769925
IHD,50,47.44007307,0.002559175,0.296696347,5.176793349
IHD,50,171.1913535,0.000716607,0.307009421,5.110422031
IHD,50,5.640226579,0.011511793,0.389881904,3.060950484
IHD,50,2.265539796,0.043360362,0.397247408,3.116784392
IHD,50,65.28959369,0.001746775,0.301019254,2.457694871
IHD,50,16.05121524,0.005579049,0.330658848,5.600088786
IHD,50,16.88695637,0.006086056,0.305714183,2.595163346
IHD,50,87.54314159,0.003079062,0.204636897,5.069292711
IHD,50,15.01266391,0.005660276,0.322791786,2.59014775
IHD,50,3.707319639,0.018724013,0.37931039,5.64971173
IHD,50,3.083770165,0.033156622,0.352121876,4.089261206
IHD,50,74.3991345,0.001055201,0.342182436,4.871164363
IHD,50,4.829648986,0.010442288,0.425534972,5.100557735
IHD,50,359.2267972,0.000412672,0.273685937,5.709873387
IHD,50,13.10815863,0.009376047,0.29579282,3.776728673
IHD,50,4.24925463,0.019501946,0.353331861,5.345141487
IHD,50,9.335956193,0.00863687,0.323824087,5.867813689
IHD,50,59.57511831,0.001231614,0.361388952,4.882226785
IHD,50,9.231132426,0.011385805,0.322773119,3.069169661
IHD,50,17.60265772,0.006577449,0.291381145,5.770535053
IHD,50,57.7505176,0.001387624,0.333888725,3.011326975
IHD,50,3.326263393,0.044342142,0.325883521,4.278981695
IHD,50,127.4707258,0.000266429,0.427774612,3.54214976
IHD,50,6.859789818,0.010107725,0.365160474,3.689716491
IHD,50,26.9926606,0.00463173,0.289890169,4.208977001
IHD,50,5.890290897,0.012159384,0.363039611,4.90172954
IHD,50,10.52384532,0.013403714,0.286916785,4.905812101
IHD,50,145.8667689,0.000696642,0.300691601,4.532106582
IHD,50,84.50940048,0.001805315,0.266645174,4.016036613
IHD,50,7.544219584,0.020740732,0.285363182,4.432131545
IHD,50,22.26601113,0.004465092,0.31306672,4.427161204
IHD,50,25.79683697,0.003627219,0.315958148,3.219644526
IHD,50,39.12008804,0.002121163,0.326293382,4.469490489
IHD,50,10.5519862,0.003436809,0.430437627,3.650462563
IHD,50,3.226175514,0.024490191,0.377095306,3.844984577
IHD,50,108.5389366,0.000865772,0.331954452,4.489096925
IHD,50,22.70787834,0.006796066,0.260954394,5.006830986
IHD,50,7.976563485,0.014717364,0.312537024,4.168993362
IHD,50,37.46448201,0.001705944,0.351424237,5.087493738
IHD,50,3.161769767,0.029383309,0.349744101,4.438611996
IHD,50,10.06774243,0.015387011,0.278993439,2.931610025
IHD,50,10.33121031,0.010089422,0.312749223,3.537227673
IHD,50,19.86595793,0.004338086,0.326861623,2.706449558
IHD,50,9.575160791,0.008126257,0.335669758,3.374954534
IHD,50,101.7894525,0.00136008,0.266013256,3.253857279
IHD,50,10.21873615,0.009352689,0.338085965,4.912598132
IHD,50,4.902289742,0.013490237,0.36832948,3.782585593
IHD,50,5.272978879,0.02497903,0.297643907,3.083026877
IHD,50,4.603638632,0.029790278,0.304953643,3.619048829
IHD,50,315.240784,0.000257712,0.335629947,3.295910532
IHD,50,12.25172425,0.012040503,0.274601253,5.473755351
IHD,50,68.68838003,0.00142117,0.318428471,5.548963635
IHD,50,6.182181531,0.007215684,0.422046182,5.637355749
IHD,50,4.324495171,0.015923925,0.371398141,4.146034266
IHD,50,36.94279651,0.003023932,0.299589001,4.10973084
IHD,50,3.695942839,0.016318199,0.418274541,4.257480972
IHD,50,26.5485595,0.006064585,0.26143311,3.804867458
IHD,50,9.104056869,0.009422524,0.337489531,5.286577953
IHD,50,16.51870722,0.007776171,0.297837214,3.213440274
IHD,50,9.021223165,0.002160354,0.486865304,3.215829476
IHD,50,28.9735109,0.004189033,0.291404664,2.728329184
IHD,50,21.21871864,0.004179474,0.32532736,3.832947956
IHD,50,4.220887367,0.021012441,0.384772755,3.015193448
IHD,50,88.37479284,0.000873627,0.347751041,4.519380894
IHD,50,6.26917243,0.0251242,0.272049364,4.796513739
IHD,50,98.90180074,0.001300153,0.283845896,5.051814528
IHD,50,4.480654218,0.015604477,0.362162689,4.640137214
IHD,50,31.12642076,0.001406254,0.395841605,2.917866067
IHD,50,4.936571937,0.012495912,0.394108665,4.603902373
IHD,50,31.49317019,0.002133463,0.349085718,2.739240902
IHD,50,7.719968229,0.008013715,0.3818798,2.827781418
IHD,50,14.6540604,0.008907975,0.295247966,3.837111362
IHD,50,96.95330629,0.001202978,0.299788143,5.066054771
IHD,50,2.205582002,0.039949726,0.402230915,3.811296348
IHD,50,4.414424904,0.013522521,0.396358434,4.859593222
IHD,50,16.45267458,0.005375354,0.341053308,5.525317064
IHD,50,4.498664835,0.01115848,0.401632509,5.481548509
IHD,50,2.520761514,0.036747256,0.381536699,4.680060022
IHD,50,7.229037217,0.010641056,0.353225557,4.623871583
IHD,50,112.3440999,0.000995397,0.297203017,4.615359662
IHD,50,12.94426062,0.008889462,0.312817731,4.93521943
IHD,50,13.77810362,0.006935782,0.318477529,2.686600067
IHD,50,18.58427039,0.002393389,0.404614336,2.923426745
IHD,50,64.49084665,0.001969401,0.293448592,2.837797632
IHD,50,14.48185171,0.007275951,0.336664796,3.557202094
IHD,50,26.90801943,0.005764136,0.267825788,3.221267087
IHD,50,7.350698307,0.015377267,0.317179008,2.412503125
IHD,50,22.08064197,0.003493216,0.344701429,3.983181535
IHD,50,9.790947631,0.015949352,0.280396105,4.712818795
IHD,50,6.881874001,0.00970175,0.382548376,4.842088823
IHD,50,41.49345156,0.00113169,0.392677938,5.732183783
IHD,50,16.84172523,0.005824937,0.299513896,5.124244419
IHD,50,3.724917389,0.011013962,0.438632299,3.027564004
IHD,50,12.46474049,0.005559359,0.349527286,4.443733045
IHD,50,4.137436778,0.022384746,0.361200347,3.233475154
IHD,50,30.39677198,0.003296025,0.310402538,3.72135888
IHD,50,9.125808956,0.014763373,0.292895173,4.466968325
IHD,50,51.54827396,0.001801893,0.31380939,5.681015822
IHD,50,78.37101932,0.001135341,0.312890032,4.731988471
IHD,50,13.98855648,0.014266861,0.2417084,5.18539451
IHD,50,132.8229229,0.000555816,0.35262508,4.124208778
IHD,50,6.835242723,0.018781504,0.295403423,4.160961761
IHD,50,13.60992647,0.008792337,0.303067681,5.896912306
IHD,50,6.810926306,0.003710863,0.471697233,5.203152294
IHD,50,3.398451431,0.021312105,0.379053046,5.2160489
IHD,50,36.03049881,0.002507711,0.32171698,3.825834566
IHD,50,10.55680611,0.007989957,0.33764683,4.946147315
IHD,50,39.74995728,0.002304725,0.320839201,5.245600407
IHD,50,16.1644215,0.007169515,0.298399551,4.807649984
IHD,50,11.93901043,0.008452465,0.314496584,4.696184769
IHD,50,23.91217519,0.0052962,0.279999172,3.588477841
IHD,50,9.185098405,0.008928768,0.355100963,5.487004134
IHD,50,33.32757477,0.00358857,0.296995986,4.117519851
IHD,50,75.14917098,0.00186284,0.264115327,5.03888163
IHD,50,7.109681739,0.009911343,0.374033356,5.058107187
IHD,50,3.379167028,0.019057469,0.39104441,5.60690231
IHD,50,14.52934344,0.004492749,0.348929953,4.579267899
