x,y,Country
17.46,89.08,CHN
17.51,89.31,CHN
17.55,89.54,CHN
17.6,89.78,CHN
17.65,90.01,CHN
17.7,90.24,CHN
17.74,90.47,CHN
17.79,90.7,CHN
17.83,90.94,CHN
17.88,91.17,CHN
17.92,91.4,CHN
17.96,91.64,CHN
18.01,91.87,CHN
18.05,92.1,CHN
18.09,92.34,CHN
18.13,92.57,CHN
18.17,92.81,CHN
18.21,93.04,CHN
18.25,93.28,CHN
18.28,93.51,CHN
18.32,93.75,CHN
18.36,93.98,CHN
18.39,94.22,CHN
18.43,94.46,CHN
18.46,94.69,CHN
18.5,94.93,CHN
18.53,95.17,CHN
18.56,95.4,CHN
18.59,95.64,CHN
18.63,95.88,CHN
18.66,96.12,CHN
18.69,96.35,CHN
18.71,96.59,CHN
18.74,96.83,CHN
18.77,97.07,CHN
18.8,97.31,CHN
18.83,97.55,CHN
18.85,97.79,CHN
18.88,98.02,CHN
18.9,98.26,CHN
18.92,98.5,CHN
18.95,98.74,CHN
18.97,98.98,CHN
18.99,99.22,CHN
19.01,99.46,CHN
19.03,99.7,CHN
19.05,99.94,CHN
19.07,100.18,CHN
19.09,100.42,CHN
19.11,100.66,CHN
19.13,100.91,CHN
19.14,101.15,CHN
19.16,101.39,CHN
19.17,101.63,CHN
19.19,101.87,CHN
19.2,102.11,CHN
19.21,102.35,CHN
19.23,102.59,CHN
19.24,102.83,CHN
19.25,103.08,CHN
19.26,103.32,CHN
19.27,103.56,CHN
19.28,103.8,CHN
19.29,104.04,CHN
19.29,104.29,CHN
19.3,104.53,CHN
19.31,104.77,CHN
19.31,105.01,CHN
19.32,105.25,CHN
19.32,105.5,CHN
19.32,105.74,CHN
19.33,105.98,CHN
19.33,106.22,CHN
19.33,106.46,CHN
19.33,106.71,CHN
19.33,106.95,CHN
19.33,107.19,CHN
19.33,107.43,CHN
19.33,107.67,CHN
19.32,107.92,CHN
19.32,108.16,CHN
19.32,108.4,CHN
19.31,108.64,CHN
19.31,108.88,CHN
19.3,109.13,CHN
19.29,109.37,CHN
19.28,109.61,CHN
19.28,109.85,CHN
19.27,110.09,CHN
19.26,110.34,CHN
19.25,110.58,CHN
19.24,110.82,CHN
19.22,111.06,CHN
19.21,111.3,CHN
19.2,111.54,CHN
19.18,111.78,CHN
19.17,112.02,CHN
19.15,112.27,CHN
19.14,112.51,CHN
19.12,112.75,CHN
19.1,112.99,CHN
19.09,113.23,CHN
19.07,113.47,CHN
19.05,113.71,CHN
19.03,113.95,CHN
19.01,114.19,CHN
18.99,114.43,CHN
18.96,114.67,CHN
18.94,114.91,CHN
18.92,115.15,CHN
18.89,115.39,CHN
18.87,115.63,CHN
18.84,115.87,CHN
18.82,116.11,CHN
18.79,116.35,CHN
18.76,116.58,CHN
18.74,116.82,CHN
18.71,117.06,CHN
18.68,117.3,CHN
18.65,117.54,CHN
18.62,117.77,CHN
18.59,118.01,CHN
18.55,118.25,CHN
18.52,118.49,CHN
18.49,118.72,CHN
18.45,118.96,CHN
18.42,119.2,CHN
18.38,119.43,CHN
18.35,119.67,CHN
18.31,119.9,CHN
18.27,120.14,CHN
18.24,120.38,CHN
18.2,120.61,CHN
18.16,120.84,CHN
18.12,121.08,CHN
18.08,121.31,CHN
18.04,121.55,CHN
17.99,121.78,CHN
17.95,122.02,CHN
17.91,122.25,CHN
17.87,122.48,CHN
17.82,122.71,CHN
17.78,122.95,CHN
17.73,123.18,CHN
17.68,123.41,CHN
17.64,123.64,CHN
17.59,123.87,CHN
17.54,124.11,CHN
17.49,124.34,CHN
17.44,124.57,CHN
17.39,124.8,CHN
17.34,125.03,CHN
17.29,125.26,CHN
17.24,125.49,CHN
17.19,125.72,CHN
15.78,81.81,CHN
15.85,82.03,CHN
15.92,82.25,CHN
15.99,82.47,CHN
16.05,82.69,CHN
16.12,82.91,CHN
16.18,83.13,CHN
16.25,83.36,CHN
16.31,83.58,CHN
16.38,83.8,CHN
16.44,84.03,CHN
16.5,84.25,CHN
16.56,84.47,CHN
16.62,84.7,CHN
16.69,84.92,CHN
16.75,85.15,CHN
16.8,85.37,CHN
16.86,85.6,CHN
16.92,85.83,CHN
16.98,86.05,CHN
17.04,86.28,CHN
17.09,86.51,CHN
17.15,86.74,CHN
17.21,86.96,CHN
17.26,87.19,CHN
17.31,87.42,CHN
17.37,87.65,CHN
17.42,87.88,CHN
17.47,88.11,CHN
17.53,88.34,CHN
17.58,88.57,CHN
17.63,88.8,CHN
17.68,89.03,CHN
17.73,89.26,CHN
17.78,89.49,CHN
17.82,89.73,CHN
17.87,89.96,CHN
17.92,90.19,CHN
17.96,90.42,CHN
18.01,90.66,CHN
18.05,90.89,CHN
18.1,91.12,CHN
18.14,91.36,CHN
18.19,91.59,CHN
18.23,91.83,CHN
18.27,92.06,CHN
18.31,92.29,CHN
18.35,92.53,CHN
18.39,92.77,CHN
18.43,93,CHN
18.47,93.24,CHN
18.51,93.47,CHN
18.54,93.71,CHN
18.58,93.95,CHN
18.62,94.18,CHN
18.65,94.42,CHN
18.69,94.66,CHN
18.72,94.89,CHN
18.75,95.13,CHN
18.79,95.37,CHN
18.82,95.61,CHN
18.85,95.85,CHN
18.88,96.08,CHN
18.91,96.32,CHN
18.94,96.56,CHN
18.97,96.8,CHN
19,97.04,CHN
19.02,97.28,CHN
19.05,97.52,CHN
19.08,97.76,CHN
19.1,98,CHN
19.13,98.24,CHN
19.15,98.48,CHN
19.17,98.72,CHN
19.2,98.96,CHN
19.22,99.2,CHN
19.24,99.44,CHN
19.26,99.68,CHN
19.28,99.92,CHN
19.3,100.16,CHN
19.32,100.4,CHN
19.34,100.65,CHN
19.35,100.89,CHN
19.37,101.13,CHN
19.39,101.37,CHN
19.4,101.61,CHN
19.42,101.85,CHN
19.43,102.1,CHN
19.44,102.34,CHN
19.46,102.58,CHN
19.47,102.82,CHN
19.48,103.07,CHN
19.49,103.31,CHN
19.5,103.55,CHN
19.51,103.79,CHN
19.51,104.04,CHN
19.52,104.28,CHN
19.53,104.52,CHN
19.54,104.76,CHN
19.54,105.01,CHN
19.55,105.25,CHN
19.55,105.49,CHN
19.55,105.73,CHN
19.56,105.98,CHN
19.56,106.22,CHN
19.56,106.46,CHN
19.56,106.71,CHN
19.56,106.95,CHN
19.56,107.19,CHN
19.56,107.43,CHN
19.56,107.68,CHN
19.55,107.92,CHN
19.55,108.16,CHN
19.54,108.41,CHN
19.54,108.65,CHN
19.53,108.89,CHN
19.53,109.13,CHN
19.52,109.38,CHN
19.51,109.62,CHN
19.5,109.86,CHN
19.5,110.1,CHN
19.49,110.35,CHN
19.47,110.59,CHN
19.46,110.83,CHN
19.45,111.07,CHN
19.44,111.31,CHN
19.43,111.56,CHN
19.41,111.8,CHN
19.4,112.04,CHN
19.38,112.28,CHN
19.37,112.52,CHN
19.35,112.77,CHN
19.33,113.01,CHN
19.31,113.25,CHN
19.3,113.49,CHN
19.28,113.73,CHN
19.26,113.97,CHN
19.24,114.21,CHN
19.21,114.45,CHN
19.19,114.69,CHN
19.17,114.93,CHN
19.15,115.17,CHN
19.12,115.41,CHN
19.1,115.65,CHN
19.07,115.89,CHN
19.04,116.13,CHN
19.02,116.37,CHN
18.99,116.61,CHN
18.96,116.85,CHN
18.93,117.09,CHN
18.9,117.33,CHN
18.87,117.57,CHN
18.84,117.81,CHN
18.81,118.05,CHN
18.78,118.28,CHN
18.75,118.52,CHN
18.71,118.76,CHN
18.68,119,CHN
18.64,119.23,CHN
18.61,119.47,CHN
18.57,119.71,CHN
18.53,119.94,CHN
18.5,120.18,CHN
18.46,120.42,CHN
18.42,120.65,CHN
18.38,120.89,CHN
18.34,121.12,CHN
18.3,121.36,CHN
18.26,121.59,CHN
18.22,121.83,CHN
18.17,122.06,CHN
18.13,122.29,CHN
18.09,122.53,CHN
18.04,122.76,CHN
18,123,CHN
17.95,123.23,CHN
17.91,123.46,CHN
17.86,123.69,CHN
17.81,123.92,CHN
17.76,124.16,CHN
17.71,124.39,CHN
17.66,124.62,CHN
17.61,124.85,CHN
17.56,125.08,CHN
17.51,125.31,CHN
17.46,125.54,CHN
17.41,125.77,CHN
16,81.74,CHN
16.06,81.96,CHN
16.13,82.18,CHN
16.2,82.4,CHN
16.27,82.62,CHN
16.33,82.84,CHN
16.4,83.07,CHN
16.46,83.29,CHN
16.53,83.51,CHN
16.59,83.74,CHN
16.65,83.96,CHN
16.72,84.18,CHN
16.78,84.41,CHN
16.84,84.63,CHN
16.9,84.86,CHN
16.96,85.09,CHN
17.02,85.31,CHN
17.08,85.54,CHN
17.14,85.77,CHN
17.2,85.99,CHN
17.25,86.22,CHN
17.31,86.45,CHN
17.37,86.68,CHN
17.42,86.91,CHN
17.48,87.14,CHN
17.53,87.36,CHN
17.59,87.59,CHN
17.64,87.82,CHN
17.69,88.05,CHN
17.74,88.29,CHN
17.8,88.52,CHN
17.85,88.75,CHN
17.9,88.98,CHN
17.95,89.21,CHN
18,89.44,CHN
18.04,89.68,CHN
18.09,89.91,CHN
18.14,90.14,CHN
18.19,90.37,CHN
18.23,90.61,CHN
18.28,90.84,CHN
18.32,91.08,CHN
18.36,91.31,CHN
18.41,91.55,CHN
18.45,91.78,CHN
18.49,92.02,CHN
18.53,92.25,CHN
18.57,92.49,CHN
18.62,92.72,CHN
18.65,92.96,CHN
18.69,93.2,CHN
18.73,93.43,CHN
18.77,93.67,CHN
18.81,93.91,CHN
18.84,94.14,CHN
18.88,94.38,CHN
18.91,94.62,CHN
18.95,94.86,CHN
18.98,95.1,CHN
19.01,95.34,CHN
19.04,95.57,CHN
19.08,95.81,CHN
19.11,96.05,CHN
19.14,96.29,CHN
19.17,96.53,CHN
19.2,96.77,CHN
19.22,97.01,CHN
19.25,97.25,CHN
19.28,97.49,CHN
19.3,97.73,CHN
19.33,97.97,CHN
19.35,98.21,CHN
19.38,98.45,CHN
19.4,98.69,CHN
19.42,98.94,CHN
19.45,99.18,CHN
19.47,99.42,CHN
19.49,99.66,CHN
19.51,99.9,CHN
19.53,100.14,CHN
19.55,100.39,CHN
19.56,100.63,CHN
19.58,100.87,CHN
19.6,101.11,CHN
19.61,101.35,CHN
19.63,101.6,CHN
19.64,101.84,CHN
19.66,102.08,CHN
19.67,102.33,CHN
19.68,102.57,CHN
19.7,102.81,CHN
19.71,103.05,CHN
19.72,103.3,CHN
19.73,103.54,CHN
19.74,103.78,CHN
19.74,104.03,CHN
19.75,104.27,CHN
19.76,104.51,CHN
19.76,104.76,CHN
19.77,105,CHN
19.77,105.24,CHN
19.78,105.49,CHN
19.78,105.73,CHN
19.78,105.97,CHN
19.79,106.22,CHN
19.79,106.46,CHN
19.79,106.71,CHN
19.79,106.95,CHN
19.79,107.19,CHN
19.79,107.44,CHN
19.78,107.68,CHN
19.78,107.92,CHN
19.78,108.17,CHN
19.77,108.41,CHN
19.77,108.65,CHN
19.76,108.9,CHN
19.76,109.14,CHN
19.75,109.38,CHN
19.74,109.63,CHN
19.73,109.87,CHN
19.72,110.11,CHN
19.71,110.36,CHN
19.7,110.6,CHN
19.69,110.84,CHN
19.68,111.09,CHN
19.67,111.33,CHN
19.65,111.57,CHN
19.64,111.81,CHN
19.63,112.06,CHN
19.61,112.3,CHN
19.59,112.54,CHN
19.58,112.78,CHN
19.56,113.03,CHN
19.54,113.27,CHN
19.52,113.51,CHN
19.5,113.75,CHN
19.48,113.99,CHN
19.46,114.24,CHN
19.44,114.48,CHN
19.42,114.72,CHN
19.4,114.96,CHN
19.37,115.2,CHN
19.35,115.44,CHN
19.32,115.68,CHN
19.3,115.92,CHN
19.27,116.16,CHN
19.24,116.4,CHN
19.22,116.64,CHN
19.19,116.88,CHN
19.16,117.12,CHN
19.13,117.36,CHN
19.1,117.6,CHN
19.07,117.84,CHN
19.04,118.08,CHN
19,118.32,CHN
18.97,118.56,CHN
18.94,118.79,CHN
18.9,119.03,CHN
18.87,119.27,CHN
18.83,119.51,CHN
18.8,119.75,CHN
18.76,119.98,CHN
18.72,120.22,CHN
18.68,120.46,CHN
18.64,120.69,CHN
18.6,120.93,CHN
18.56,121.16,CHN
18.52,121.4,CHN
18.48,121.64,CHN
18.44,121.87,CHN
18.4,122.11,CHN
18.35,122.34,CHN
18.31,122.58,CHN
18.26,122.81,CHN
18.22,123.04,CHN
18.17,123.28,CHN
18.13,123.51,CHN
18.08,123.74,CHN
18.03,123.98,CHN
17.98,124.21,CHN
17.93,124.44,CHN
17.88,124.67,CHN
17.83,124.9,CHN
17.78,125.13,CHN
17.73,125.37,CHN
17.68,125.6,CHN
17.63,125.83,CHN
16.21,81.66,CHN
16.28,81.89,CHN
16.34,82.11,CHN
16.41,82.33,CHN
16.48,82.55,CHN
16.55,82.77,CHN
16.61,83,CHN
16.68,83.22,CHN
16.74,83.44,CHN
16.81,83.67,CHN
16.87,83.89,CHN
16.93,84.12,CHN
16.99,84.34,CHN
17.06,84.57,CHN
17.12,84.8,CHN
17.18,85.02,CHN
17.24,85.25,CHN
17.3,85.48,CHN
17.36,85.7,CHN
17.41,85.93,CHN
17.47,86.16,CHN
17.53,86.39,CHN
17.59,86.62,CHN
17.64,86.85,CHN
17.7,87.08,CHN
17.75,87.31,CHN
17.81,87.54,CHN
17.86,87.77,CHN
17.91,88,CHN
17.96,88.23,CHN
18.02,88.46,CHN
18.07,88.69,CHN
18.12,88.93,CHN
18.17,89.16,CHN
18.22,89.39,CHN
18.27,89.62,CHN
18.31,89.86,CHN
18.36,90.09,CHN
18.41,90.33,CHN
18.45,90.56,CHN
18.5,90.79,CHN
18.54,91.03,CHN
18.59,91.26,CHN
18.63,91.5,CHN
18.67,91.74,CHN
18.72,91.97,CHN
18.76,92.21,CHN
18.8,92.44,CHN
18.84,92.68,CHN
18.88,92.92,CHN
18.92,93.16,CHN
18.96,93.39,CHN
18.99,93.63,CHN
19.03,93.87,CHN
19.07,94.11,CHN
19.1,94.34,CHN
19.14,94.58,CHN
19.17,94.82,CHN
19.21,95.06,CHN
19.24,95.3,CHN
19.27,95.54,CHN
19.3,95.78,CHN
19.33,96.02,CHN
19.36,96.26,CHN
19.39,96.5,CHN
19.42,96.74,CHN
19.45,96.98,CHN
19.48,97.22,CHN
19.51,97.46,CHN
19.53,97.7,CHN
19.56,97.94,CHN
19.58,98.19,CHN
19.61,98.43,CHN
19.63,98.67,CHN
19.65,98.91,CHN
19.67,99.15,CHN
19.7,99.4,CHN
19.72,99.64,CHN
19.74,99.88,CHN
19.76,100.12,CHN
19.78,100.37,CHN
19.79,100.61,CHN
19.81,100.85,CHN
19.83,101.09,CHN
19.84,101.34,CHN
19.86,101.58,CHN
19.87,101.82,CHN
19.89,102.07,CHN
19.9,102.31,CHN
19.91,102.56,CHN
19.92,102.8,CHN
19.94,103.04,CHN
19.95,103.29,CHN
19.96,103.53,CHN
19.96,103.77,CHN
19.97,104.02,CHN
19.98,104.26,CHN
19.99,104.51,CHN
19.99,104.75,CHN
20,104.99,CHN
20,105.24,CHN
20.01,105.48,CHN
20.01,105.73,CHN
20.01,105.97,CHN
20.02,106.22,CHN
20.02,106.46,CHN
20.02,106.7,CHN
20.02,106.95,CHN
20.02,107.19,CHN
20.02,107.44,CHN
20.01,107.68,CHN
20.01,107.93,CHN
20.01,108.17,CHN
20,108.42,CHN
20,108.66,CHN
19.99,108.9,CHN
19.99,109.15,CHN
19.98,109.39,CHN
19.97,109.64,CHN
19.96,109.88,CHN
19.95,110.12,CHN
19.94,110.37,CHN
19.93,110.61,CHN
19.92,110.86,CHN
19.91,111.1,CHN
19.9,111.34,CHN
19.88,111.59,CHN
19.87,111.83,CHN
19.85,112.07,CHN
19.84,112.32,CHN
19.82,112.56,CHN
19.81,112.8,CHN
19.79,113.04,CHN
19.77,113.29,CHN
19.75,113.53,CHN
19.73,113.77,CHN
19.71,114.02,CHN
19.69,114.26,CHN
19.67,114.5,CHN
19.65,114.74,CHN
19.62,114.98,CHN
19.6,115.23,CHN
19.58,115.47,CHN
19.55,115.71,CHN
19.52,115.95,CHN
19.5,116.19,CHN
19.47,116.43,CHN
19.44,116.67,CHN
19.41,116.91,CHN
19.39,117.15,CHN
19.36,117.39,CHN
19.33,117.63,CHN
19.29,117.87,CHN
19.26,118.11,CHN
19.23,118.35,CHN
19.2,118.59,CHN
19.16,118.83,CHN
19.13,119.07,CHN
19.09,119.31,CHN
19.06,119.55,CHN
19.02,119.78,CHN
18.98,120.02,CHN
18.95,120.26,CHN
18.91,120.5,CHN
18.87,120.73,CHN
18.83,120.97,CHN
18.79,121.21,CHN
18.75,121.44,CHN
18.71,121.68,CHN
18.66,121.92,CHN
18.62,122.15,CHN
18.58,122.39,CHN
18.53,122.62,CHN
18.49,122.86,CHN
18.44,123.09,CHN
18.4,123.33,CHN
18.35,123.56,CHN
18.3,123.79,CHN
18.25,124.03,CHN
18.2,124.26,CHN
18.15,124.49,CHN
18.1,124.72,CHN
18.05,124.96,CHN
18,125.19,CHN
17.95,125.42,CHN
17.9,125.65,CHN
17.85,125.88,CHN
16.42,81.59,CHN
16.49,81.81,CHN
16.56,82.04,CHN
16.62,82.26,CHN
16.69,82.48,CHN
16.76,82.7,CHN
16.83,82.93,CHN
16.89,83.15,CHN
16.96,83.38,CHN
17.02,83.6,CHN
17.08,83.83,CHN
17.15,84.05,CHN
17.21,84.28,CHN
17.27,84.51,CHN
17.33,84.73,CHN
17.39,84.96,CHN
17.45,85.19,CHN
17.51,85.41,CHN
17.57,85.64,CHN
17.63,85.87,CHN
17.69,86.1,CHN
17.75,86.33,CHN
17.8,86.56,CHN
17.86,86.79,CHN
17.92,87.02,CHN
17.97,87.25,CHN
18.03,87.48,CHN
18.08,87.71,CHN
18.13,87.94,CHN
18.19,88.18,CHN
18.24,88.41,CHN
18.29,88.64,CHN
18.34,88.87,CHN
18.39,89.11,CHN
18.44,89.34,CHN
18.49,89.57,CHN
18.54,89.81,CHN
18.58,90.04,CHN
18.63,90.28,CHN
18.68,90.51,CHN
18.72,90.75,CHN
18.77,90.98,CHN
18.81,91.22,CHN
18.85,91.45,CHN
18.9,91.69,CHN
18.94,91.93,CHN
18.98,92.16,CHN
19.02,92.4,CHN
19.06,92.64,CHN
19.1,92.88,CHN
19.14,93.11,CHN
19.18,93.35,CHN
19.22,93.59,CHN
19.26,93.83,CHN
19.29,94.07,CHN
19.33,94.31,CHN
19.36,94.55,CHN
19.4,94.79,CHN
19.43,95.03,CHN
19.46,95.27,CHN
19.5,95.51,CHN
19.53,95.75,CHN
19.56,95.99,CHN
19.59,96.23,CHN
19.62,96.47,CHN
19.65,96.71,CHN
19.68,96.95,CHN
19.71,97.19,CHN
19.73,97.43,CHN
19.76,97.68,CHN
19.78,97.92,CHN
19.81,98.16,CHN
19.83,98.4,CHN
19.86,98.64,CHN
19.88,98.89,CHN
19.9,99.13,CHN
19.92,99.37,CHN
19.95,99.62,CHN
19.97,99.86,CHN
19.98,100.1,CHN
20,100.35,CHN
20.02,100.59,CHN
20.04,100.83,CHN
20.06,101.08,CHN
20.07,101.32,CHN
20.09,101.57,CHN
20.1,101.81,CHN
20.12,102.05,CHN
20.13,102.3,CHN
20.14,102.54,CHN
20.15,102.79,CHN
20.16,103.03,CHN
20.18,103.28,CHN
20.19,103.52,CHN
20.19,103.77,CHN
20.2,104.01,CHN
20.21,104.25,CHN
20.22,104.5,CHN
20.22,104.74,CHN
20.23,104.99,CHN
20.23,105.23,CHN
20.24,105.48,CHN
20.24,105.72,CHN
20.24,105.97,CHN
20.25,106.21,CHN
20.25,106.46,CHN
20.25,106.7,CHN
20.25,106.95,CHN
20.25,107.19,CHN
20.25,107.44,CHN
20.24,107.68,CHN
20.24,107.93,CHN
20.24,108.17,CHN
20.23,108.42,CHN
20.23,108.66,CHN
20.22,108.91,CHN
20.22,109.15,CHN
20.21,109.4,CHN
20.2,109.64,CHN
20.19,109.89,CHN
20.18,110.13,CHN
20.17,110.38,CHN
20.16,110.62,CHN
20.15,110.87,CHN
20.14,111.11,CHN
20.13,111.36,CHN
20.11,111.6,CHN
20.1,111.84,CHN
20.08,112.09,CHN
20.07,112.33,CHN
20.05,112.58,CHN
20.03,112.82,CHN
20.02,113.06,CHN
20,113.31,CHN
19.98,113.55,CHN
19.96,113.79,CHN
19.94,114.04,CHN
19.92,114.28,CHN
19.9,114.52,CHN
19.87,114.77,CHN
19.85,115.01,CHN
19.83,115.25,CHN
19.8,115.49,CHN
19.78,115.74,CHN
19.75,115.98,CHN
19.73,116.22,CHN
19.7,116.46,CHN
19.67,116.7,CHN
19.64,116.94,CHN
19.61,117.18,CHN
19.58,117.43,CHN
19.55,117.67,CHN
19.52,117.91,CHN
19.49,118.15,CHN
19.46,118.39,CHN
19.42,118.63,CHN
19.39,118.87,CHN
19.35,119.11,CHN
19.32,119.35,CHN
19.28,119.58,CHN
19.25,119.82,CHN
19.21,120.06,CHN
19.17,120.3,CHN
19.13,120.54,CHN
19.09,120.78,CHN
19.05,121.01,CHN
19.01,121.25,CHN
18.97,121.49,CHN
18.93,121.72,CHN
18.89,121.96,CHN
18.84,122.2,CHN
18.8,122.43,CHN
18.75,122.67,CHN
18.71,122.9,CHN
18.66,123.14,CHN
18.62,123.37,CHN
18.57,123.61,CHN
18.52,123.84,CHN
18.47,124.08,CHN
18.43,124.31,CHN
18.38,124.54,CHN
18.33,124.78,CHN
18.27,125.01,CHN
18.22,125.24,CHN
18.17,125.48,CHN
18.12,125.71,CHN
18.07,125.94,CHN
16.63,81.52,CHN
16.7,81.74,CHN
16.77,81.96,CHN
16.84,82.19,CHN
16.91,82.41,CHN
16.97,82.64,CHN
17.04,82.86,CHN
17.11,83.08,CHN
17.17,83.31,CHN
17.24,83.53,CHN
17.3,83.76,CHN
17.36,83.99,CHN
17.43,84.21,CHN
17.49,84.44,CHN
17.55,84.67,CHN
17.61,84.9,CHN
17.67,85.12,CHN
17.73,85.35,CHN
17.79,85.58,CHN
17.85,85.81,CHN
17.91,86.04,CHN
17.97,86.27,CHN
18.02,86.5,CHN
18.08,86.73,CHN
18.14,86.96,CHN
18.19,87.19,CHN
18.25,87.42,CHN
18.3,87.66,CHN
18.35,87.89,CHN
18.41,88.12,CHN
18.46,88.35,CHN
18.51,88.59,CHN
18.56,88.82,CHN
18.61,89.05,CHN
18.66,89.29,CHN
18.71,89.52,CHN
18.76,89.76,CHN
18.81,89.99,CHN
18.85,90.23,CHN
18.9,90.46,CHN
18.94,90.7,CHN
18.99,90.94,CHN
19.03,91.17,CHN
19.08,91.41,CHN
19.12,91.65,CHN
19.16,91.88,CHN
19.21,92.12,CHN
19.25,92.36,CHN
19.29,92.6,CHN
19.33,92.83,CHN
19.37,93.07,CHN
19.41,93.31,CHN
19.44,93.55,CHN
19.48,93.79,CHN
19.52,94.03,CHN
19.55,94.27,CHN
19.59,94.51,CHN
19.62,94.75,CHN
19.66,94.99,CHN
19.69,95.23,CHN
19.72,95.47,CHN
19.76,95.71,CHN
19.79,95.95,CHN
19.82,96.2,CHN
19.85,96.44,CHN
19.88,96.68,CHN
19.91,96.92,CHN
19.93,97.16,CHN
19.96,97.41,CHN
19.99,97.65,CHN
20.01,97.89,CHN
20.04,98.13,CHN
20.06,98.38,CHN
20.09,98.62,CHN
20.11,98.86,CHN
20.13,99.11,CHN
20.15,99.35,CHN
20.17,99.59,CHN
20.19,99.84,CHN
20.21,100.08,CHN
20.23,100.33,CHN
20.25,100.57,CHN
20.27,100.82,CHN
20.29,101.06,CHN
20.3,101.3,CHN
20.32,101.55,CHN
20.33,101.79,CHN
20.35,102.04,CHN
20.36,102.28,CHN
20.37,102.53,CHN
20.38,102.77,CHN
20.39,103.02,CHN
20.41,103.26,CHN
20.41,103.51,CHN
20.42,103.76,CHN
20.43,104,CHN
20.44,104.25,CHN
20.45,104.49,CHN
20.45,104.74,CHN
20.46,104.98,CHN
20.46,105.23,CHN
20.47,105.48,CHN
20.47,105.72,CHN
20.47,105.97,CHN
20.48,106.21,CHN
20.48,106.46,CHN
20.48,106.7,CHN
20.48,106.95,CHN
20.48,107.2,CHN
20.48,107.44,CHN
20.47,107.69,CHN
20.47,107.93,CHN
20.47,108.18,CHN
20.46,108.42,CHN
20.46,108.67,CHN
20.45,108.92,CHN
20.45,109.16,CHN
20.44,109.41,CHN
20.43,109.65,CHN
20.42,109.9,CHN
20.41,110.14,CHN
20.4,110.39,CHN
20.39,110.63,CHN
20.38,110.88,CHN
20.37,111.13,CHN
20.36,111.37,CHN
20.34,111.62,CHN
20.33,111.86,CHN
20.31,112.11,CHN
20.3,112.35,CHN
20.28,112.59,CHN
20.26,112.84,CHN
20.25,113.08,CHN
20.23,113.33,CHN
20.21,113.57,CHN
20.19,113.82,CHN
20.17,114.06,CHN
20.15,114.3,CHN
20.13,114.55,CHN
20.1,114.79,CHN
20.08,115.03,CHN
20.06,115.28,CHN
20.03,115.52,CHN
20.01,115.76,CHN
19.98,116.01,CHN
19.95,116.25,CHN
19.93,116.49,CHN
19.9,116.73,CHN
19.87,116.97,CHN
19.84,117.22,CHN
19.81,117.46,CHN
19.78,117.7,CHN
19.75,117.94,CHN
19.72,118.18,CHN
19.68,118.42,CHN
19.65,118.66,CHN
19.61,118.9,CHN
19.58,119.14,CHN
19.54,119.38,CHN
19.51,119.62,CHN
19.47,119.86,CHN
19.43,120.1,CHN
19.4,120.34,CHN
19.36,120.58,CHN
19.32,120.82,CHN
19.28,121.06,CHN
19.24,121.29,CHN
19.2,121.53,CHN
19.15,121.77,CHN
19.11,122.01,CHN
19.07,122.24,CHN
19.02,122.48,CHN
18.98,122.72,CHN
18.93,122.95,CHN
18.89,123.19,CHN
18.84,123.42,CHN
18.79,123.66,CHN
18.75,123.89,CHN
18.7,124.13,CHN
18.65,124.36,CHN
18.6,124.6,CHN
18.55,124.83,CHN
18.5,125.06,CHN
18.44,125.3,CHN
18.39,125.53,CHN
18.34,125.76,CHN
18.29,125.99,CHN
16.85,81.45,CHN
16.92,81.67,CHN
16.98,81.89,CHN
17.05,82.12,CHN
17.12,82.34,CHN
17.19,82.57,CHN
17.25,82.79,CHN
17.32,83.02,CHN
17.39,83.24,CHN
17.45,83.47,CHN
17.52,83.69,CHN
17.58,83.92,CHN
17.64,84.15,CHN
17.71,84.38,CHN
17.77,84.6,CHN
17.83,84.83,CHN
17.89,85.06,CHN
17.95,85.29,CHN
18.01,85.52,CHN
18.07,85.75,CHN
18.13,85.98,CHN
18.19,86.21,CHN
18.24,86.44,CHN
18.3,86.67,CHN
18.36,86.9,CHN
18.41,87.13,CHN
18.47,87.37,CHN
18.52,87.6,CHN
18.57,87.83,CHN
18.63,88.07,CHN
18.68,88.3,CHN
18.73,88.53,CHN
18.78,88.77,CHN
18.83,89,CHN
18.88,89.24,CHN
18.93,89.47,CHN
18.98,89.71,CHN
19.03,89.94,CHN
19.08,90.18,CHN
19.12,90.41,CHN
19.17,90.65,CHN
19.21,90.89,CHN
19.26,91.13,CHN
19.3,91.36,CHN
19.35,91.6,CHN
19.39,91.84,CHN
19.43,92.08,CHN
19.47,92.31,CHN
19.51,92.55,CHN
19.55,92.79,CHN
19.59,93.03,CHN
19.63,93.27,CHN
19.67,93.51,CHN
19.71,93.75,CHN
19.74,93.99,CHN
19.78,94.23,CHN
19.82,94.47,CHN
19.85,94.71,CHN
19.88,94.95,CHN
19.92,95.2,CHN
19.95,95.44,CHN
19.98,95.68,CHN
20.01,95.92,CHN
20.04,96.16,CHN
20.07,96.41,CHN
20.1,96.65,CHN
20.13,96.89,CHN
20.16,97.13,CHN
20.19,97.38,CHN
20.21,97.62,CHN
20.24,97.86,CHN
20.27,98.11,CHN
20.29,98.35,CHN
20.31,98.6,CHN
20.34,98.84,CHN
20.36,99.08,CHN
20.38,99.33,CHN
20.4,99.57,CHN
20.42,99.82,CHN
