x,y,human20_585
52.63,74.08,0
52.72,74.46,0
52.82,74.84,0
52.92,75.22,0
53.01,75.6,0
53.11,75.99,0
53.2,76.37,0
53.29,76.76,0
53.38,77.15,0
53.47,77.54,0
53.56,77.93,0
53.65,78.32,0
53.73,78.72,0
53.82,79.11,0
53.9,79.51,0
53.99,79.91,0
54.07,80.31,0
54.15,80.71,0
54.23,81.11,0
54.3,81.52,0
54.38,81.92,0
54.46,82.33,0
54.53,82.74,0
54.6,83.15,0
54.67,83.56,0
54.75,83.97,0
54.81,84.38,0
54.88,84.8,0
54.95,85.21,0
55.01,85.63,0
55.08,86.05,0
55.14,86.47,0
55.2,86.89,0
55.26,87.31,0
55.32,87.73,0
55.38,88.16,0
55.44,88.58,0
55.49,89.01,0
55.55,89.43,0
55.6,89.86,3159.638921
55.65,90.29,3949.92448
55.7,90.72,3564.661554
55.75,91.15,2382.458061
55.8,91.58,3959.001545
55.84,92.01,22796.09433
55.89,92.45,521663.4003
55.93,92.88,437168.0366
55.97,93.32,57729.55897
56.01,93.75,6084.682618
56.05,94.19,43754.36552
56.09,94.63,12702.9159
56.13,95.06,4464.861185
56.16,95.5,90350.07363
56.2,95.94,5022.398156
56.23,96.38,3492.237414
56.26,96.82,3983.757441
56.29,97.27,3830.380887
56.32,97.71,2157.248959
56.35,98.15,2070.622853
56.37,98.59,1289.029315
56.4,99.04,910.386252
56.42,99.48,1041.030268
56.44,99.93,1340.637565
56.46,100.37,1345.765593
56.48,100.82,1344.507306
56.5,101.26,1498.044827
56.52,101.71,1249.826852
56.53,102.15,1575.027443
56.54,102.6,1859.045232
56.56,103.05,2058.265925
56.57,103.5,2151.535027
56.58,103.94,2052.613533
56.58,104.39,1928.246828
56.59,104.84,1135.010279
56.6,105.29,1052.306059
56.6,105.73,1254.475688
56.6,106.18,1058.258546
56.6,106.63,988.4839612
56.6,107.08,393.3079576
56.6,107.53,382.3340861
56.6,107.97,463.7712798
56.6,108.42,388.0262757
56.59,108.87,365.2144317
56.58,109.32,317.6921397
56.57,109.76,173.8714997
56.56,110.21,226.9777714
56.55,110.66,210.5789145
56.54,111.11,199.9267822
56.53,111.55,239.8609111
56.51,112,200.9295978
56.49,112.45,201.1130888
56.48,112.89,229.0302104
56.46,113.34,340.0421535
56.44,113.78,446.3955567
56.41,114.23,459.7074684
56.39,114.67,452.7547703
56.37,115.11,509.4386023
56.34,115.56,152.900207
56.31,116,110.9233404
56.28,116.44,126.9449283
56.25,116.88,112.3001725
56.22,117.32,120.4807912
56.19,117.76,112.9050329
56.15,118.2,128.1645337
56.12,118.64,119.7726175
56.08,119.08,111.8864317
56.04,119.52,128.1465652
56,119.95,127.1298758
55.96,120.39,116.0874952
55.92,120.82,71.24181484
55.87,121.26,138.8479491
55.83,121.69,140.9591088
55.78,122.12,129.8936134
55.74,122.55,138.7390507
55.69,122.98,132.1433774
55.64,123.41,141.3665265
55.58,123.84,132.937515
55.53,124.27,133.0975266
55.48,124.7,141.8741568
55.42,125.12,133.4352635
55.37,125.55,133.5820464
55.31,125.97,151.7078178
55.25,126.39,134.101362
55.19,126.81,142.8174789
55.13,127.23,125.7598099
55.06,127.65,156.5320519
55,128.07,147.6676728
54.93,128.49,138.7108467
54.86,128.9,129.5047763
54.8,129.32,129.1157857
54.73,129.73,148.6083313
54.66,130.14,156.8695901
54.58,130.55,139.9126006
54.51,130.96,48.67066965
54.44,131.37,18.10523584
54.36,131.77,18.20127779
54.28,132.18,15.95406855
54.21,132.58,18.13040701
54.13,132.99,16.87977325
54.05,133.39,16.00499137
53.96,133.79,17.22653345
53.88,134.19,17.25947195
53.8,134.58,17.2835612
53.71,134.98,16.16188498
53.63,135.37,18.51989577
53.54,135.76,17.4035365
53.45,136.16,17.22873103
53.36,136.55,18.61195828
53.27,136.93,28.40276244
53.18,137.32,17.33545955
53.08,137.71,64.93583379
52.99,138.09,113.8564786
52.89,138.47,113.6089409
52.8,138.85,131.748584
52.7,139.23,115.48187
52.6,139.61,246.8396798
52.5,139.99,331.272775
52.4,140.36,0
49.53,63.61,0
49.66,63.94,0
49.78,64.27,0
49.91,64.61,0
50.04,64.95,0
50.16,65.29,0
50.29,65.63,0
50.41,65.97,0
50.53,66.31,0
50.65,66.66,0
50.77,67.01,0
50.89,67.36,0
51.01,67.71,0
51.12,68.06,0
51.24,68.41,0
51.36,68.77,0
51.47,69.13,0
51.58,69.48,0
51.69,69.84,0
51.81,70.21,0
51.91,70.57,0
52.02,70.94,0
52.13,71.3,0
52.24,71.67,0
52.34,72.04,0
52.45,72.41,0
52.55,72.79,0
52.65,73.16,0
52.75,73.54,0
52.85,73.92,0
52.95,74.29,0
53.05,74.68,0
53.15,75.06,0
53.24,75.44,0
53.34,75.83,0
53.43,76.22,0
53.52,76.6,0
53.62,76.99,0
53.71,77.39,0
53.79,77.78,0
53.88,78.17,0
53.97,78.57,0
54.05,78.97,0
54.14,79.37,0
54.22,79.77,0
54.3,80.17,0
54.38,80.57,0
54.46,80.98,0
54.54,81.38,0
54.62,81.79,0
54.69,82.2,0
54.77,82.61,0
54.84,83.02,0
54.91,83.43,0
54.98,83.85,0
55.05,84.26,0
55.12,84.68,0
55.19,85.1,0
55.25,85.52,0
55.32,85.94,0
55.38,86.36,0
55.44,86.78,0
55.5,87.2,0
55.56,87.63,0
55.62,88.05,0
55.68,88.48,0
55.73,88.91,0
55.79,89.34,0
55.84,89.77,2094.105263
55.89,90.2,54797.38234
55.94,90.63,4021.705038
55.99,91.06,2229.943672
56.04,91.5,2853.406982
56.08,91.93,9289.975395
56.13,92.37,4553.37653
56.17,92.8,4227.957703
56.22,93.24,53642.99053
56.26,93.68,18676.72208
56.3,94.12,3392.744988
56.33,94.56,4654.877651
56.37,95,4724.469672
56.41,95.44,3539.084858
56.44,95.88,2350.946479
56.47,96.33,2593.95528
56.51,96.77,2684.771428
56.54,97.21,3374.708856
56.56,97.66,2516.629046
56.59,98.1,2203.223999
56.62,98.55,1216.575851
56.64,98.99,1023.574181
56.67,99.44,1033.519886
56.69,99.89,1064.77644
56.71,100.33,1251.162452
56.73,100.78,903.7807298
56.75,101.23,765.3429619
56.76,101.68,538.1873521
56.78,102.13,337.3585869
56.79,102.58,2189.034176
56.8,103.03,2037.524601
56.81,103.48,2068.392988
56.82,103.93,2040.053577
56.83,104.38,1381.404146
56.84,104.83,1265.205489
56.84,105.28,1059.57869
56.85,105.73,1263.344658
56.85,106.18,1044.008525
56.85,106.63,762.1821332
56.85,107.08,330.630469
56.85,107.53,379.288841
56.85,107.98,452.5653229
56.84,108.43,383.1586252
56.84,108.88,460.3264144
56.83,109.33,330.3848456
56.82,109.78,255.5624984
56.81,110.23,276.3268575
56.8,110.68,132.6817143
56.79,111.13,213.2972848
56.77,111.58,176.528807
56.76,112.03,167.6719173
56.74,112.48,150.2674452
56.72,112.93,89.18527482
56.7,113.37,176.5269317
56.68,113.82,182.5504636
56.66,114.27,277.999249
56.64,114.71,516.4913299
56.61,115.16,338.578133
56.58,115.6,111.5269932
56.56,116.05,126.6809801
56.53,116.49,112.2283042
56.5,116.94,109.3543183
56.47,117.38,121.4315251
56.43,117.82,111.7491919
56.4,118.27,119.8764858
56.36,118.71,126.0418633
56.32,119.15,110.4329846
56.29,119.59,120.1018891
56.25,120.02,128.5853889
56.2,120.46,139.2955386
56.16,120.9,139.2539699
56.12,121.34,129.2558779
56.07,121.77,147.2932114
56.03,122.21,138.5661404
55.98,122.64,140.3588355
55.93,123.07,131.3670381
55.88,123.5,149.2004308
55.83,123.94,179.2793036
55.77,124.36,281.0517061
55.72,124.79,216.5796654
55.66,125.22,208.4852793
55.61,125.65,264.8757347
55.55,126.07,437.3324705
55.49,126.5,198.8091677
55.43,126.92,134.5948013
55.36,127.34,142.5728206
55.3,127.76,136.8423969
55.24,128.18,146.6746096
55.17,128.6,147.0497438
55.1,129.02,146.5555534
55.03,129.44,138.174173
54.96,129.85,147.7957645
54.89,130.26,138.183111
54.82,130.68,147.7517332
54.75,131.09,122.9910223
54.67,131.5,28.01108554
54.6,131.91,18.07720193
54.52,132.31,16.90839965
54.44,132.72,16.99907052
54.36,133.12,15.80558757
54.28,133.53,17.81006282
54.2,133.93,16.83195418
54.12,134.33,18.29640424
54.03,134.73,17.19502222
53.95,135.12,17.19813341
53.86,135.52,18.40750341
53.77,135.91,17.30671804
53.68,136.31,
53.59,136.7,
53.5,137.09,
53.41,137.48,
53.31,137.86,27.56926871
53.22,138.25,234.1198787
53.12,138.63,372.2709502
53.03,139.01,297.9503644
52.93,139.39,267.2984368
52.83,139.77,351.7025624
52.73,140.15,691.6957084
52.63,140.53,0
49.74,63.41,0
49.87,63.74,0
50,64.08,0
50.13,64.41,0
50.25,64.75,0
50.38,65.09,0
50.5,65.43,0
50.63,65.78,0
50.75,66.12,0
50.87,66.47,0
50.99,66.82,0
51.11,67.17,0
51.23,67.52,0
51.35,67.87,0
51.46,68.23,0
51.58,68.58,0
51.69,68.94,0
51.81,69.3,0
51.92,69.66,0
52.03,70.03,0
52.14,70.39,0
52.25,70.76,0
52.36,71.13,0
52.46,71.5,0
52.57,71.87,0
52.67,72.24,0
52.78,72.62,0
52.88,72.99,0
52.98,73.37,0
53.08,73.75,0
53.18,74.13,0
53.28,74.51,0
53.38,74.9,0
53.47,75.28,0
53.57,75.67,0
53.66,76.06,0
53.76,76.45,0
53.85,76.84,0
53.94,77.23,0
54.03,77.63,0
54.11,78.03,0
54.2,78.42,0
54.29,78.82,0
54.37,79.22,0
54.46,79.63,0
54.54,80.03,0
54.62,80.43,0
54.7,80.84,0
54.78,81.25,0
54.85,81.66,0
54.93,82.07,0
55,82.48,0
55.08,82.89,0
55.15,83.31,0
55.22,83.72,0
55.29,84.14,0
55.36,84.56,0
55.43,84.98,0
55.49,85.4,0
55.56,85.82,0
55.62,86.25,0
55.68,86.67,0
55.74,87.1,0
55.8,87.52,0
55.86,87.95,0
55.92,88.38,0
55.97,88.81,0
56.03,89.24,0
56.08,89.67,846.863972
56.13,90.11,87046.8048
56.18,90.54,28277.31906
56.23,90.98,2870.661666
56.28,91.41,2928.090355
56.33,91.85,5003.469879
56.37,92.29,4380.938628
56.42,92.73,3015.640144
56.46,93.17,2736.691452
56.5,93.61,2637.590561
56.54,94.05,2740.572474
56.58,94.49,3120.623929
56.62,94.93,3217.904714
56.65,95.38,2112.042146
56.69,95.82,1754.107379
56.72,96.27,1760.575722
56.75,96.71,1758.035589
56.78,97.16,2140.181585
56.81,97.61,2142.279377
56.84,98.05,1965.736287
56.86,98.5,1623.994605
56.89,98.95,954.7863189
56.91,99.4,1026.709784
56.93,99.85,1091.134492
56.95,100.3,988.861206
56.97,100.75,420.0187176
56.99,101.2,318.3984872
57.01,101.65,419.1560273
57.02,102.1,305.8922016
57.04,102.55,1920.952947
57.05,103.01,1530.469607
57.06,103.46,1831.338486
57.07,103.91,2006.059811
57.08,104.36,1504.162687
57.08,104.82,1260.183599
57.09,105.27,1052.441199
57.09,105.72,1262.913806
57.1,106.17,1052.460713
57.1,106.63,986.6669832
57.1,107.08,404.7107633
57.1,107.53,316.814668
57.09,107.99,440.9383818
57.09,108.44,383.7942759
57.08,108.89,384.391311
57.08,109.35,277.1601372
57.07,109.8,378.7341402
57.06,110.25,309.8291905
57.05,110.7,149.2329958
57.03,111.15,113.5690295
57.02,111.61,91.5391377
57,112.06,86.96096586
56.99,112.51,92.46542849
56.97,112.96,104.7149642
56.95,113.41,162.2460182
56.93,113.86,181.7352952
56.91,114.31,183.3337847
56.88,114.76,389.3420594
56.86,115.21,468.8880989
56.83,115.65,162.9970152
56.8,116.1,165.388423
56.77,116.55,186.7327179
56.74,116.99,120.4584765
56.71,117.44,127.5379733
56.68,117.88,117.2608006
56.64,118.33,118.8359018
56.61,118.77,110.5880728
56.57,119.22,126.2433185
56.53,119.66,125.6105524
56.49,120.1,137.3419188
56.45,120.54,146.6527399
56.41,120.98,129.6182964
56.36,121.42,135.6089771
56.32,121.85,137.8406653
56.27,122.29,137.001127
56.22,122.73,148.0136446
56.17,123.16,139.5405183
56.12,123.6,172.4425465
56.07,124.03,490.2635545
56.01,124.46,612.6090176
55.96,124.89,650.3542587
55.9,125.32,675.9073503
55.85,125.75,614.6801919
55.79,126.18,615.654784
55.73,126.6,636.4716543
55.67,127.03,509.7978064
55.6,127.45,343.4653884
55.54,127.88,256.4179479
55.48,128.3,375.3308314
55.41,128.72,240.5559373
55.34,129.14,136.8344329
55.27,129.56,128.3602972
55.2,129.97,128.0508603
55.13,130.39,147.0180439
55.06,130.8,147.1758417
54.98,131.22,147.7420085
54.91,131.63,87.57722166
54.83,132.04,16.86217419
54.76,132.45,16.89465309
54.68,132.86,18.06030842
54.6,133.26,18.09710596
54.52,133.67,16.92173139
54.43,134.07,17.70255236
54.35,134.47,16.88544513
54.27,134.87,17.08541189
54.18,135.27,17.04714658
54.09,135.67,18.29901802
54,136.06,17.21535142
53.91,136.46,
53.82,136.85,
53.73,137.24,
53.64,137.63,
53.54,138.02,
53.45,138.41,
53.35,138.79,476.4167282
53.26,139.18,702.3355098
53.16,139.56,732.1150761
53.06,139.94,1089.820404
52.96,140.32,
52.85,140.7,0
49.96,63.21,0
50.09,63.54,0
50.22,63.88,0
50.34,64.21,0
50.47,64.55,0
50.6,64.89,0
50.72,65.24,0
50.85,65.58,0
50.97,65.93,0
51.09,66.28,0
51.21,66.63,0
51.33,66.98,0
51.45,67.33,0
51.57,67.68,0
51.68,68.04,0
51.8,68.4,0
51.91,68.76,0
52.03,69.12,0
52.14,69.48,0
52.25,69.85,0
52.36,70.21,0
52.47,70.58,0
52.58,70.95,0
52.69,71.32,0
52.8,71.69,0
52.9,72.07,0
53.01,72.44,0
53.11,72.82,0
53.21,73.2,0
53.31,73.58,0
53.41,73.96,0
53.51,74.35,0
53.61,74.73,0
53.7,75.12,0
53.8,75.51,0
53.89,75.9,0
53.99,76.29,0
54.08,76.69,0
54.17,77.08,0
54.26,77.48,0
54.35,77.88,0
54.43,78.28,0
54.52,78.68,0
54.61,79.08,0
54.69,79.48,0
54.77,79.89,0
54.85,80.3,0
54.93,80.7,0
55.01,81.11,0
55.09,81.52,0
55.17,81.94,0
55.24,82.35,0
55.31,82.77,0
55.39,83.18,0
55.46,83.6,0
55.53,84.02,0
55.6,84.44,0
55.66,84.86,0
55.73,85.29,0
55.8,85.71,0
55.86,86.13,0
55.92,86.56,0
55.98,86.99,0
56.04,87.42,0
56.1,87.85,0
56.16,88.28,0
56.22,88.71,0
56.27,89.15,0
56.32,89.58,187.256618
56.38,90.02,3150.274111
56.43,90.45,2582.759226
56.48,90.89,2534.163101
56.52,91.33,2304.467066
56.57,91.77,4006.116936
56.62,92.21,4218.76339
56.66,92.65,2201.179829
56.7,93.09,2012.460077
56.74,93.53,2443.050418
56.78,93.98,2168.212834
56.82,94.42,2316.412423
56.86,94.87,2726.537417
56.89,95.31,2424.062393
56.93,95.76,1503.938309
56.96,96.21,1740.495918
56.99,96.66,1711.979069
57.02,97.1,1743.660696
57.05,97.55,1825.299772
57.08,98,2309.288549
57.11,98.45,1848.888855
57.13,98.91,1108.978599
57.16,99.36,956.3838162
57.18,99.81,1019.615422
57.2,100.26,1070.35915
57.22,100.71,385.3034674
57.24,101.17,372.383179
57.25,101.62,349.0820834
57.27,102.08,316.0514434
57.28,102.53,1188.078975
57.29,102.98,1889.967912
57.31,103.44,2002.993447
57.31,103.89,2080.652527
57.32,104.35,1019.541773
57.33,104.8,1253.168267
57.34,105.26,1044.897734
57.34,105.72,1254.271206
57.34,106.17,1045.245326
57.34,106.63,1253.184634
57.34,107.08,512.2787043
57.34,107.54,361.6677268
57.34,107.99,334.314945
57.33,108.45,413.5415965
57.33,108.91,292.3368478
57.32,109.36,292.4916811
57.31,109.82,373.6477311
57.3,110.27,310.2880136
57.29,110.73,153.2233361
57.28,111.18,85.81121192
57.26,111.63,102.6074665
57.25,112.09,80.22234159
57.23,112.54,102.9376306
57.21,112.99,99.09842649
57.19,113.45,191.6728354
57.17,113.9,169.4877732
57.15,114.35,181.520461
57.13,114.8,214.0416318
57.1,115.25,215.2733932
57.07,115.7,394.0270946
57.05,116.15,165.803679
57.02,116.6,181.529702
56.99,117.05,191.1830418
56.95,117.5,124.1142752
56.92,117.95,107.9258976
56.89,118.39,113.984698
56.85,118.84,116.8744756
56.81,119.28,139.3319248
56.77,119.73,256.1352565
56.73,120.17,137.4498544
56.69,120.62,137.2272675
56.65,121.06,133.9523773
56.6,121.5,262.4154888
56.56,121.94,295.093843
56.51,122.38,454.3927451
56.46,122.82,540.1331306
56.41,123.25,477.7827815
56.36,123.69,580.4978473
56.31,124.12,649.0610207
56.26,124.56,607.3970112
56.2,124.99,644.7889555
56.14,125.42,647.8769975
56.09,125.85,651.2463318
56.03,126.28,648.1392686
55.97,126.71,651.820825
55.91,127.14,692.8908327
55.84,127.57,651.4099805
55.78,127.99,616.6652188
55.71,128.42,657.7069586
55.65,128.84,485.5986023
55.58,129.26,151.0557668
55.51,129.68,146.7912668
55.44,130.1,145.1598324
55.37,130.52,136.9081619
55.3,130.93,137.3260515
55.22,131.35,146.8903509
55.15,131.76,137.5329019
55.07,132.17,41.07996347
54.99,132.58,17.75673198
54.91,132.99,16.68235617
54.83,133.4,17.80627442
54.75,133.81,17.74331461
54.67,134.21,16.78360851
54.58,134.62,16.26328107
54.5,135.02,18.01400045
54.41,135.42,
54.32,135.82,15.92979286
54.24,136.22,17.11535971
54.15,136.61,
54.05,137.01,
53.96,137.4,
53.87,137.79,
53.77,138.18,
53.68,138.57,1287.505643
53.58,138.96,1285.832613
53.48,139.34,1011.59048
53.39,139.73,1274.534075
53.29,140.11,1482.040039
53.18,140.49,
53.08,140.87,0
50.17,63,0
50.3,63.34,0
50.43,63.68,0
50.56,64.01,0
50.69,64.35,0
50.81,64.7,0
50.94,65.04,0
51.06,65.39,0
51.19,65.73,0
51.31,66.08,0
51.43,66.43,0
51.55,66.78,0
51.67,67.14,0
51.79,67.49,0
51.91,67.85,0
52.02,68.21,0
52.14,68.57,0
52.25,68.93,0
52.36,69.3,0
52.48,69.66,0
52.59,70.03,0
52.7,70.4,0
52.81,70.77,0
52.91,71.14,0
53.02,71.52,0
53.13,71.89,0
53.23,72.27,0
53.34,72.65,0
53.44,73.03,0
53.54,73.41,0
53.64,73.8,0
53.74,74.18,0
53.84,74.57,0
53.93,74.96,0
54.03,75.35,0
54.12,75.74,0
54.22,76.13,0
54.31,76.53,0
54.4,76.93,0
54.49,77.32,0
54.58,77.72,0
54.67,78.13,0
54.75,78.53,0
54.84,78.93,0
54.92,79.34,0
55.01,79.75,0
55.09,80.15,0
55.17,80.57,0
55.25,80.98,0
55.32,81.39,0
55.4,81.8,0
55.48,82.22,0
55.55,82.64,0
55.62,83.06,0
55.7,83.48,0
55.77,83.9,0
55.84,84.32,0
55.9,84.74,0
55.97,85.17,0
56.03,85.59,0
56.1,86.02,0
56.16,86.45,0
56.22,86.88,0
56.28,87.31,0
56.34,87.74,0
56.4,88.18,0
56.46,88.61,0
56.51,89.05,0
56.56,89.48,0
56.62,89.92,964.923219
56.67,90.36,1628.714274
56.72,90.8,1142.695498
56.77,91.24,1072.427467
56.81,91.68,1979.092613
56.86,92.13,2057.140806
56.9,92.57,2047.278684
56.94,93.01,2007.938563
56.99,93.46,1972.514867
57.03,93.91,1185.552697
57.07,94.35,937.5854378
57.1,94.8,999.0507985
57.14,95.25,1025.770392
57.17,95.7,1435.121509
57.21,96.15,1682.471619
57.24,96.6,1253.052324
57.27,97.05,705.5705527
57.3,97.5,1750.536972
57.33,97.95,2044.800768
57.35,98.41,2198.083428
57.38,98.86,1187.624012
57.4,99.31,1013.226454
57.42,99.77,1012.865976
57.44,100.22,793.790506
57.46,100.68,408.0614169
57.48,101.14,347.1875513
57.5,101.59,392.9653835
57.51,102.05,356.1025305
57.53,102.51,700.8814821
57.54,102.96,541.2088248
57.55,103.42,1778.195579
57.56,103.88,1863.009944
57.57,104.34,762.4485343
57.58,104.79,697.2901805
57.58,105.25,602.4839716
57.59,105.71,1245.701625
57.59,106.17,1038.06863
57.59,106.63,1245.547622
57.59,107.08,503.7875751
57.59,107.54,360.6827752
57.58,108,300.2024728
57.58,108.46,352.2444798
57.57,108.92,248.0733511
57.57,109.38,373.6111472
57.56,109.83,308.9591539
57.55,110.29,351.7388273
57.54,110.75,96.26896167
57.52,111.2,102.1843699
57.51,111.66,85.39121634
57.49,112.12,90.52454327
57.48,112.57,91.42393605
57.46,113.03,178.0676271
57.44,113.49,179.2577282
57.42,113.94,169.2475986
57.39,114.39,191.7123181
57.37,114.85,189.7494269
57.35,115.3,178.1095272
57.32,115.75,181.3669471
57.29,116.21,189.0979279
57.26,116.66,158.2859641
57.23,117.11,172.6488726
57.2,117.56,125.6217097
57.16,118.01,117.2145012
57.13,118.46,120.4564109
57.09,118.91,109.8817664
57.06,119.36,379.5514129
57.02,119.8,571.964801
56.98,120.25,414.4882224
56.93,120.69,357.3496731
56.89,121.14,430.2606708
56.85,121.58,621.3242812
56.8,122.02,550.753058
56.75,122.46,635.9344332
56.7,122.9,599.88416
56.65,123.34,677.6848804
56.6,123.78,601.7467739
56.55,124.22,679.8994815
56.5,124.66,644.0941626
56.44,125.09,603.476341
56.38,125.53,646.9893637
56.33,125.96,649.1748162
56.27,126.39,643.3030852
56.21,126.82,610.1218539
56.15,127.25,651.9317428
56.08,127.68,612.0155183
56.02,128.11,650.3379386
55.95,128.53,611.4859041
55.89,128.96,615.4787031
55.82,129.38,670.5346282
55.75,129.8,537.1437705
55.68,130.22,379.8569168
55.6,130.64,164.9766171
55.53,131.06,127.7873394
55.46,131.48,134.7894392
55.38,131.89,145.256113
55.3,132.31,106.9053084
55.23,132.72,20.75854972
55.15,133.13,17.77430417
55.07,133.54,17.87977448
54.98,133.95,15.67724995
54.9,134.36,16.80217075
54.82,134.76,
54.73,135.17,
54.64,135.57,
54.56,135.97,
54.47,136.37,
54.38,136.77,
54.29,137.16,
54.19,137.56,
54.1,137.95,
54,138.34,
53.91,138.73,523.7312811
53.81,139.12,1430.083643
53.71,139.51,1496.69675
53.61,139.89,
53.51,140.28,
53.41,140.66,
53.31,141.04,0
50.39,62.8,0
50.52,63.14,0
50.65,63.47,0
50.78,63.81,0
50.9,64.15,0
51.03,64.5,0
51.16,64.84,0
51.28,65.19,0
51.4,65.54,0
51.53,65.89,0
51.65,66.24,0
51.77,66.59,0
51.89,66.95,0
52.01,67.3,0
52.13,67.66,0
52.24,68.02,0
52.36,68.38,0
52.47,68.75,0
52.59,69.11,0
52.7,69.48,0
52.81,69.85,0
52.92,70.22,0
53.03,70.59,0
53.14,70.96,0
53.25,71.34,0
53.35,71.72,0
53.46,72.1,0
53.56,72.48,0
53.67,72.86,0
53.77,73.24,0
53.87,73.63,0
53.97,74.02,0
54.07,74.4,0
54.16,74.79,0
54.26,75.19,0
54.35,75.58,0
54.45,75.98,0
54.54,76.37,0
54.63,76.77,0
54.72,77.17,0
54.81,77.57,0
54.9,77.97,0
54.99,78.38,0
55.07,78.79,0
55.16,79.19,0
55.24,79.6,0
55.32,80.01,0
55.4,80.42,0
55.48,80.84,0
55.56,81.25,0
55.64,81.67,0
55.71,82.09,0
55.79,82.51,0
55.86,82.93,0
55.93,83.35,0
56,83.77,0
56.07,84.2,0
56.14,84.62,0
56.21,85.05,0
56.27,85.48,0
56.34,85.91,0
56.4,86.34,0
56.46,86.77,0
56.52,87.2,0
56.58,87.64,0
56.64,88.07,0
56.7,88.51,0
56.75,88.95,0
56.8,89.39,0
56.86,89.83,383.6778015
56.91,90.27,707.757141
56.96,90.71,633.5184414
57.01,91.15,722.5005143
57.05,91.6,887.1453881
57.1,92.04,1651.671524
57.14,92.49,1862.75036
57.19,92.94,1794.25922
57.23,93.38,1353.02489
57.27,93.83,1100.873577
57.31,94.28,993.8013498
57.35,94.73,992.8872789
57.38,95.18,979.8659519
57.42,95.63,846.0806752
57.45,96.09,1059.10147
57.48,96.54,622.3386381
57.51,96.99,684.4125963
57.54,97.45,1028.762524
57.57,97.9,1987.947631
57.6,98.36,1756.985249
57.62,98.82,1208.058974
57.65,99.27,899.8814643
57.67,99.73,1058.504133
57.69,100.19,525.0138512
57.71,100.64,462.8834478
57.73,101.1,321.9819708
57.74,101.56,413.2714411
57.76,102.02,343.4986548
57.77,102.48,39760.39495
57.79,102.94,344.4119706
57.8,103.4,550.6528695
57.81,103.86,529.8263934
57.81,104.32,525.5707402
57.82,104.78,13.24352409
57.83,105.24,233.6056737
57.83,105.7,1113.295101
57.83,106.16,1099.388124
57.83,106.63,1090.035659
57.83,107.09,312.4935638
57.83,107.55,369.2458451
57.83,108.01,304.3395127
57.83,108.47,285.4576586
57.82,108.93,307.4498138
57.81,109.39,370.9792616
57.8,109.85,305.0499603
57.79,110.31,286.2322724
57.78,110.77,91.63245465
57.77,111.23,96.59110075
57.75,111.69,90.06300407
57.74,112.15,90.58965471
57.72,112.61,95.9157947
57.7,113.07,151.912484
57.68,113.52,184.3495797
57.66,113.98,178.5830337
57.64,114.44,188.4095384
57.62,114.89,175.6324627
57.59,115.35,168.0943952
57.56,115.81,188.2527799
57.53,116.26,188.640456
57.51,116.72,179.2963829
57.47,117.17,121.7274066
57.44,117.62,123.2120043
57.41,118.07,115.8355825
57.37,118.53,123.2892956
57.34,118.98,102.6072512
57.3,119.43,142.2452064
57.26,119.88,341.462269
57.22,120.32,394.2033149
57.18,120.77,395.9195732
57.13,121.22,547.4757123
57.09,121.66,232.2469398
57.04,122.11,448.7978308
56.99,122.55,594.4740145
56.95,123,635.5279575
56.9,123.44,636.4848069
56.84,123.88,679.785552
56.79,124.32,599.5038091
56.74,124.76,673.7223855
56.68,125.19,639.2759733
56.62,125.63,602.7690553
56.57,126.07,685.3117392
56.51,126.5,645.6160506
56.45,126.93,680.8532905
56.38,127.36,642.1747287
56.32,127.8,689.2714113
56.26,128.22,603.0591597
56.19,128.65,649.4562269
56.12,129.08,652.2703283
56.05,129.51,606.1902123
55.98,129.93,653.8519896
55.91,130.35,551.5385528
55.84,130.77,56.13958647
55.77,131.19,15.90530986
55.69,131.61,39.63804403
55.62,132.03,107.6741447
55.54,132.45,42.10178896
55.46,132.86,17.81921147
55.38,133.27,16.60950673
55.3,133.69,15.55727916
55.22,134.1,17.78897756
55.13,134.5,17.82339581
55.05,134.91,
54.96,135.32,
54.88,135.72,
54.79,136.12,
54.7,136.52,
54.61,136.92,
54.52,137.32,
54.42,137.72,
54.33,138.11,
54.23,138.51,
54.14,138.9,
54.04,139.29,
53.94,139.68,
53.84,140.06,
53.74,140.45,
53.64,140.83,
53.54,141.21,0
50.6,62.59,0
50.73,62.93,0
50.86,63.27,0
50.99,63.61,0
51.12,63.95,0
51.25,64.3,0
51.37,64.64,0
51.5,64.99,0
51.62,65.34,0
51.74,65.69,0
51.87,66.04,0
51.99,66.4,0
52.11,66.75,0
52.23,67.11,0
52.35,67.47,0
52.46,67.83,0
52.58,68.19,0
52.7,68.56,0
52.81,68.93,0
52.92,69.29,0
53.03,69.66,0
53.15,70.04,0
53.26,70.41,0
53.36,70.78,0
53.47,71.16,0
53.58,71.54,0
53.68,71.92,0
53.79,72.3,0
53.89,72.69,0
53.99,73.07,0
54.1,73.46,0
54.2,73.85,0
54.29,74.24,0
54.39,74.63,0
54.49,75.02,0
54.58,75.42,0
54.68,75.81,0
54.77,76.21,0
54.86,76.61,0
54.95,77.01,0
55.04,77.42,0
55.13,77.82,0
55.22,78.23,0
55.3,78.64,0
55.39,79.05,0
55.47,79.46,0
55.56,79.87,0
55.64,80.28,0
55.72,80.7,0
55.79,81.12,0
55.87,81.53,0
55.95,81.95,0
56.02,82.37,0
56.1,82.8,0
