x,y,human20_585
48.12,107.79,36.76987
48.12,108.16,36.77361
48.11,108.54,36.87354
48.1,108.91,36.997875
48.1,109.29,37.254272
48.09,109.67,37.228188
48.08,110.04,37.491783
48.07,110.42,37.736008
48.06,110.79,38.041447
48.04,111.17,38.056114
48.03,111.54,38.14767
48.01,111.92,38.124725
48,112.29,38.24635
47.98,112.67,38.36597
47.96,113.04,38.418163
47.94,113.42,38.79472
47.92,113.79,39.090233
47.9,114.16,39.301697
47.87,114.54,39.708763
47.85,114.91,40.019436
47.82,115.28,40.290047
47.79,115.65,40.558064
47.77,116.03,41.066036
47.74,116.4,41.656586
47.71,116.77,42.109657
47.67,117.14,42.400414
47.64,117.51,42.85771
47.61,117.88,43.307644
47.57,118.25,43.902393
47.54,118.62,44.350376
47.5,118.98,44.48939
47.46,119.35,44.663517
47.42,119.72,44.566246
47.38,120.08,45.803783
47.34,120.45,46.082245
47.29,120.82,46.067772
47.25,121.18,46.188473
47.2,121.54,47.81406
47.16,121.91,49.482056
47.11,122.27,51.052612
47.06,122.63,52.97401
47.01,123,53.84602
46.96,123.36,54.485924
46.91,123.72,55.580906
46.85,124.08,55.57642
46.8,124.43,54.837902
46.74,124.79,49.9782
46.69,125.15,49.40176
46.63,125.51,56.212048
46.57,125.86,55.282047
46.51,126.22,55.242596
46.45,126.57,54.44137
46.39,126.93,53.919716
46.32,127.28,52.538628
46.26,127.63,51.61698
46.2,127.98,50.71227
46.13,128.33,49.367313
46.06,128.68,47.97626
45.99,129.03,48.74669
45.92,129.38,48.01779
45.85,129.72,48.11924
45.78,130.07,48.90678
45.71,130.42,48.273384
45.64,130.76,49.109524
45.56,131.1,47.43559
45.49,131.45,45.85394
45.41,131.79,43.626892
45.33,132.13,43.320908
45.25,132.47,44.043266
45.17,132.81,42.77724
45.09,133.14,39.290302
45.01,133.48,38.48918
44.93,133.82,38.258095
44.84,134.15,38.287163
44.76,134.48,38.988087
44.67,134.82,40.056614
44.59,135.15,39.01828
44.5,135.48,39.718292
42.04,69.51,49.640312
42.15,69.82,49.10365
42.26,70.12,48.53141
42.37,70.42,48.573708
42.48,70.73,47.57103
42.59,71.04,45.854427
42.7,71.35,44.67737
42.8,71.66,45.299232
42.91,71.97,45.94469
43.02,72.28,45.515366
43.12,72.59,44.855457
43.22,72.9,44.47745
43.33,73.22,44.009773
43.43,73.54,43.498924
43.53,73.85,42.993824
43.63,74.17,42.988415
43.73,74.49,42.60937
43.83,74.81,42.230244
43.92,75.13,41.76094
44.02,75.46,41.337223
44.12,75.78,40.8512
44.21,76.1,40.678654
44.3,76.43,40.372208
44.4,76.76,40.16343
44.49,77.08,40.114525
44.58,77.41,39.999386
44.67,77.74,39.750668
44.76,78.07,39.42481
44.84,78.41,38.737915
44.93,78.74,38.93357
45.02,79.07,40.541256
45.1,79.41,40.823326
45.19,79.75,40.155663
45.27,80.08,38.97011
45.35,80.42,38.47744
45.43,80.76,39.174686
45.51,81.1,39.40575
45.59,81.44,40.621216
45.67,81.78,38.87333
45.74,82.13,38.241394
45.82,82.47,39.483673
45.9,82.81,40.86957
45.97,83.16,40.51462
46.04,83.51,40.125862
46.11,83.85,40.885
46.18,84.2,41.418182
46.25,84.55,41.946518
46.32,84.9,42.464874
46.39,85.25,42.920826
46.46,85.61,43.432514
46.52,85.96,44.110184
46.58,86.31,43.556316
46.65,86.67,44.468067
46.71,87.02,43.351772
46.77,87.38,42.36146
46.83,87.73,41.961693
46.89,88.09,42.127125
46.95,88.45,42.459347
47,88.81,42.571266
47.06,89.17,42.70194
47.11,89.53,42.226044
47.17,89.89,42.369305
47.22,90.25,43.245598
47.27,90.62,44.105793
47.32,90.98,43.91025
47.37,91.34,43.676186
47.42,91.71,43.287952
47.46,92.07,41.355583
47.51,92.44,40.727932
47.55,92.81,40.323116
47.6,93.17,39.63449
47.64,93.54,38.848614
47.68,93.91,38.9429
47.72,94.28,39.040043
47.76,94.65,38.949883
47.79,95.02,38.97973
47.83,95.39,38.772953
47.87,95.76,38.58923
47.9,96.13,38.75916
47.93,96.5,38.851337
47.96,96.87,38.911243
47.99,97.25,39.322376
48.02,97.62,39.397034
48.05,97.99,39.447136
48.08,98.37,39.460487
48.1,98.74,39.534977
48.13,99.11,39.267162
48.15,99.49,39.01278
48.17,99.86,38.97312
48.2,100.24,38.78663
48.22,100.62,38.218555
48.23,100.99,37.63017
48.25,101.37,36.759445
48.27,101.75,36.27696
48.28,102.12,35.58711
48.3,102.5,35.08784
48.31,102.88,34.53782
48.32,103.25,34.071125
48.33,103.63,33.345497
48.34,104.01,33.010265
48.35,104.39,32.888554
48.36,104.76,32.944412
48.36,105.14,33.255276
48.37,105.52,33.61019
48.37,105.9,33.199196
48.37,106.28,33.70468
48.37,106.66,34.01728
48.37,107.03,35.008953
48.37,107.41,36.285496
48.37,107.79,36.3601
48.37,108.17,36.542477
48.36,108.55,36.4677
48.36,108.92,36.574783
48.35,109.3,36.764637
48.34,109.68,36.666935
48.33,110.06,36.89075
48.32,110.44,36.95276
48.31,110.81,37.189323
48.29,111.19,37.312244
48.28,111.57,37.494072
48.26,111.94,37.77196
48.25,112.32,37.802258
48.23,112.7,37.781376
48.21,113.07,37.710148
48.19,113.45,38.16511
48.17,113.82,38.64619
48.15,114.2,39.014988
48.12,114.57,39.23016
48.1,114.95,39.529747
48.07,115.32,39.857445
48.04,115.7,40.22611
48.02,116.07,40.89166
47.99,116.44,41.324482
47.96,116.81,41.939514
47.92,117.19,42.10181
47.89,117.56,42.659184
47.86,117.93,43.129345
47.82,118.3,43.7212
47.78,118.67,44.079533
47.75,119.04,44.112137
47.71,119.41,44.155514
47.67,119.78,44.17526
47.63,120.15,44.964615
47.58,120.51,45.466015
47.54,120.88,45.55492
47.5,121.25,45.37817
47.45,121.61,46.89082
47.4,121.98,48.558456
47.36,122.34,50.540897
47.31,122.71,52.083454
47.26,123.07,52.660538
47.21,123.43,53.60061
47.15,123.79,55.04076
47.1,124.15,55.322807
47.04,124.52,54.909473
46.99,124.87,54.676964
46.93,125.23,55.392162
46.87,125.59,55.467064
46.82,125.95,54.584663
46.76,126.31,54.72024
46.69,126.66,53.94672
46.63,127.02,53.326427
46.57,127.37,51.6961
46.5,127.72,50.41261
46.44,128.08,49.037514
46.37,128.43,48.531685
46.3,128.78,47.825153
46.24,129.13,48.046547
46.17,129.48,48.67041
46.09,129.83,47.915165
46.02,130.17,48.316067
45.95,130.52,48.684147
45.88,130.87,49.31303
45.8,131.21,48.82457
45.72,131.55,45.962467
45.65,131.9,44.388004
45.57,132.24,42.22814
45.49,132.58,41.12763
45.41,132.92,40.056618
45.33,133.26,39.017475
45.25,133.6,38.385475
45.16,133.93,38.561768
45.08,134.27,38.585518
45,134.6,39.190697
44.91,134.94,39.61998
44.82,135.27,39.272526
44.73,135.6,39.765675
42.26,69.36,47.456516
42.37,69.67,46.6605
42.48,69.97,46.08303
42.6,70.28,45.849335
42.71,70.58,45.487335
42.81,70.89,44.841988
42.92,71.2,44.058636
43.03,71.51,43.86223
43.14,71.82,43.981884
43.24,72.13,43.772655
43.35,72.45,43.463104
43.45,72.76,43.126648
43.56,73.08,42.7489
43.66,73.4,42.25234
43.76,73.71,41.59365
43.86,74.03,41.472137
43.96,74.35,41.168568
44.06,74.67,40.76179
44.16,75,40.295727
44.25,75.32,39.98846
44.35,75.65,39.706383
44.44,75.97,39.575317
44.54,76.3,39.445545
44.63,76.63,39.13487
44.72,76.96,39.10534
44.81,77.29,39.011135
44.9,77.62,38.90614
44.99,77.95,38.783707
45.08,78.28,38.836445
45.17,78.62,38.62507
45.25,78.95,38.846825
45.34,79.29,38.7364
45.42,79.63,37.943817
45.51,79.96,37.31698
45.59,80.3,37.018776
45.67,80.64,36.77097
45.75,80.99,36.82162
45.83,81.33,37.14817
45.91,81.67,36.46107
45.98,82.02,36.95218
46.06,82.36,38.816273
46.14,82.71,39.502724
46.21,83.05,39.723717
46.28,83.4,39.890236
46.35,83.75,40.309624
46.43,84.1,40.734318
46.5,84.45,40.957615
46.56,84.8,41.60564
46.63,85.16,41.96769
46.7,85.51,42.512333
46.76,85.86,42.747528
46.83,86.22,42.212032
46.89,86.57,41.836796
46.95,86.93,40.99249
47.01,87.29,40.693073
47.08,87.65,40.79308
47.13,88.01,40.913383
47.19,88.37,41.565643
47.25,88.73,41.793594
47.3,89.09,41.99554
47.36,89.45,41.272778
47.41,89.81,41.63053
47.46,90.18,42.558754
47.52,90.54,43.20725
47.57,90.91,43.136402
47.62,91.27,42.81272
47.66,91.64,42.137028
47.71,92,40.19234
47.76,92.37,39.867847
47.8,92.74,39.535248
47.84,93.11,38.887924
47.89,93.48,38.475864
47.93,93.85,38.599537
47.97,94.22,38.780304
48,94.59,38.799824
48.04,94.96,38.669434
48.08,95.33,38.483273
48.11,95.71,38.16401
48.15,96.08,38.412907
48.18,96.45,38.676712
48.21,96.83,38.50854
48.24,97.2,38.57034
48.27,97.58,38.394806
48.3,97.95,38.433563
48.33,98.33,38.71845
48.35,98.7,38.816143
48.38,99.08,38.68125
48.4,99.46,38.567764
48.43,99.83,38.692554
48.45,100.21,38.584206
48.47,100.59,38.111412
48.49,100.96,37.367916
48.5,101.34,36.530235
48.52,101.72,35.7509
48.53,102.1,35.23968
48.55,102.48,34.72995
48.56,102.86,34.02884
48.57,103.24,33.384117
48.58,103.62,32.61079
48.59,104,32.11606
48.6,104.38,32.121593
48.61,104.76,32.293938
48.61,105.14,32.700512
48.62,105.51,32.989403
48.62,105.89,33.04129
48.62,106.27,33.08575
48.63,106.65,33.274815
48.63,107.03,34.223507
48.62,107.41,34.780132
48.62,107.79,35.381073
48.62,108.17,35.896793
48.61,108.55,35.79817
48.61,108.93,35.985054
48.6,109.31,36.28723
48.59,109.69,36.208115
48.58,110.07,36.359623
48.57,110.45,36.544018
48.56,110.83,36.662323
48.55,111.21,36.56584
48.53,111.59,36.72715
48.52,111.97,36.861473
48.5,112.35,36.993343
48.48,112.72,36.959476
48.46,113.1,37.041676
48.44,113.48,37.48203
48.42,113.86,38.039738
48.4,114.23,38.38376
48.37,114.61,38.78304
48.35,114.99,39.10514
48.32,115.36,39.554882
48.29,115.74,40.00976
48.27,116.11,40.677467
48.24,116.49,41.183826
48.2,116.86,41.877388
48.17,117.24,42.180927
48.14,117.61,42.81113
48.11,117.98,43.064465
48.07,118.35,43.484596
48.03,118.73,43.553715
47.99,119.1,43.612457
47.96,119.47,43.801723
47.92,119.84,43.92699
47.87,120.21,44.394012
47.83,120.58,44.80131
47.79,120.95,45.11034
47.74,121.31,45.047916
47.7,121.68,46.343998
47.65,122.05,48.033436
47.6,122.41,49.951782
47.55,122.78,51.17074
47.5,123.14,52.212513
47.45,123.51,53.3348
47.4,123.87,54.30558
47.34,124.23,53.811256
47.29,124.6,53.713436
47.23,124.96,55.3132
47.18,125.32,56.93386
47.12,125.68,56.220654
47.06,126.04,53.810223
47,126.39,53.646393
46.94,126.75,52.73125
46.87,127.11,52.29455
46.81,127.46,50.98023
46.75,127.82,50.66527
46.68,128.17,48.396786
46.61,128.53,48.01682
46.55,128.88,47.586132
46.48,129.23,47.405273
46.41,129.58,48.077175
46.34,129.93,48.25673
46.26,130.28,48.310963
46.19,130.63,48.576744
46.12,130.97,48.96626
46.04,131.32,48.26374
45.96,131.66,46.334106
45.89,132.01,44.66176
45.81,132.35,42.662346
45.73,132.69,40.96888
45.65,133.03,39.79504
45.57,133.37,38.51037
45.48,133.71,38.306114
45.4,134.05,38.50592
45.32,134.39,38.606606
45.23,134.73,40.38476
45.15,135.06,40.541714
45.06,135.39,39.834015
44.97,135.73,40.03505
42.48,69.21,45.773666
42.6,69.51,45.747204
42.71,69.82,45.36049
42.82,70.12,45.286903
42.93,70.43,44.79584
43.04,70.74,43.621666
43.15,71.05,43.181786
43.26,71.36,42.94931
43.37,71.67,42.90875
43.47,71.99,42.688663
43.58,72.3,42.375816
43.68,72.62,42.041653
43.78,72.94,41.697163
43.89,73.25,41.311813
43.99,73.57,40.51971
44.09,73.89,40.53137
44.19,74.22,40.07418
44.29,74.54,39.791706
44.39,74.86,39.42196
44.48,75.19,39.215237
44.58,75.51,38.84397
44.68,75.84,38.80377
44.77,76.17,38.60769
44.86,76.5,38.545673
44.96,76.83,38.52114
45.05,77.16,38.48223
45.14,77.49,38.499172
45.23,77.82,38.54094
45.32,78.16,38.519012
45.4,78.49,38.60636
45.49,78.83,38.08195
45.58,79.17,37.987473
45.66,79.51,37.557457
45.74,79.85,37.645817
45.83,80.19,37.318676
45.91,80.53,37.171886
45.99,80.87,37.417503
46.07,81.22,37.334576
46.15,81.56,36.222782
46.22,81.91,37.072567
46.3,82.25,38.89246
46.38,82.6,39.356354
46.45,82.95,39.190224
46.52,83.3,39.573868
46.6,83.65,39.525524
46.67,84,39.216946
46.74,84.35,39.831608
46.81,84.7,39.650536
46.87,85.06,40.63233
46.94,85.41,41.87857
47.01,85.77,41.662807
47.07,86.13,40.9051
47.13,86.48,40.264645
47.2,86.84,40.309322
47.26,87.2,39.8234
47.32,87.56,39.93069
47.38,87.92,40.193848
47.44,88.28,40.835274
47.49,88.64,41.142567
47.55,89.01,40.586258
47.6,89.37,40.898556
47.66,89.73,41.373955
47.71,90.1,42.72621
47.76,90.47,42.732754
47.81,90.83,42.503616
47.86,91.2,42.133907
47.91,91.57,41.000694
47.96,91.94,39.45541
48,92.3,37.942387
48.05,92.67,38.67343
48.09,93.05,37.632053
48.13,93.42,38.094795
48.17,93.79,38.06341
48.21,94.16,38.184753
48.25,94.53,38.351513
48.29,94.91,38.10582
48.33,95.28,37.870018
48.36,95.65,37.616497
48.4,96.03,37.921215
48.43,96.4,38.192436
48.46,96.78,38.099728
48.49,97.16,37.992138
48.52,97.53,38.052685
48.55,97.91,38.03421
48.58,98.29,37.930702
48.6,98.66,37.992615
48.63,99.04,38.025852
48.65,99.42,37.914715
48.68,99.8,37.765263
48.7,100.18,37.61229
48.72,100.56,37.19738
48.74,100.94,36.591663
48.75,101.32,36.123226
48.77,101.7,35.52346
48.79,102.08,34.887005
48.8,102.46,34.349842
48.81,102.84,33.81079
48.82,103.22,33.05105
48.84,103.6,32.31082
48.84,103.98,31.701458
48.85,104.36,31.486456
48.86,104.75,31.547958
48.87,105.13,31.83399
48.87,105.51,32.169
48.87,105.89,32.455265
48.88,106.27,32.690006
48.88,106.65,32.91045
48.88,107.04,33.25885
48.88,107.42,33.272175
48.87,107.8,34.031822
48.87,108.18,34.661232
48.86,108.56,34.494473
48.86,108.94,35.270138
48.85,109.33,35.465187
48.84,109.71,35.3454
48.83,110.09,35.913242
48.82,110.47,36.01466
48.81,110.85,36.068916
48.8,111.23,36.038273
48.78,111.61,36.036163
48.77,111.99,36.111576
48.75,112.37,36.211742
48.73,112.75,36.334007
48.71,113.13,36.623505
48.69,113.51,36.92708
48.67,113.89,37.327976
48.65,114.27,37.806488
48.62,114.65,38.280365
48.6,115.03,38.695946
48.57,115.4,39.27873
48.54,115.78,39.80171
48.52,116.16,40.428734
48.49,116.53,40.903908
48.45,116.91,41.632595
48.42,117.29,41.964035
48.39,117.66,42.593575
48.35,118.03,42.926018
48.32,118.41,43.180428
48.28,118.78,43.177128
48.24,119.16,43.08569
48.2,119.53,43.451786
48.16,119.9,43.44033
48.12,120.27,43.836193
48.08,120.64,44.15231
48.04,121.01,44.72465
47.99,121.38,45.18449
47.94,121.75,45.574356
47.9,122.12,47.15919
47.85,122.49,49.209785
47.8,122.85,50.849
47.75,123.22,51.282864
47.7,123.59,51.761734
47.64,123.95,52.83588
47.59,124.32,53.598595
47.54,124.68,52.526318
47.48,125.04,54.4376
47.42,125.4,56.7796
47.36,125.76,55.8365
47.3,126.12,53.16881
47.24,126.48,52.75381
47.18,126.84,51.92585
47.12,127.2,51.43172
47.05,127.56,51.068775
46.99,127.91,49.819305
46.92,128.27,48.05094
46.86,128.62,47.394882
46.79,128.98,46.721394
46.72,129.33,46.476807
46.65,129.68,47.01451
46.58,130.03,47.85369
46.5,130.38,47.859943
46.43,130.73,48.790462
46.36,131.08,48.327885
46.28,131.43,47.258312
46.2,131.78,44.98041
46.13,132.12,43.84648
46.05,132.47,42.12574
45.97,132.81,40.84154
45.89,133.15,39.496254
45.81,133.49,37.984867
45.72,133.83,38.01653
45.64,134.17,37.990875
45.55,134.51,38.16273
45.47,134.85,39.86426
45.38,135.18,40.66766
45.29,135.52,40.498558
45.2,135.85,40.274174
42.71,69.05,44.348392
42.82,69.36,44.52258
42.93,69.66,44.161385
43.05,69.97,43.93582
43.16,70.28,43.314518
43.27,70.59,42.63965
43.38,70.9,42.35271
43.49,71.21,42.170444
43.59,71.53,41.935215
43.7,71.84,41.684566
43.81,72.16,41.33595
43.91,72.47,41.049618
44.01,72.79,40.69693
44.12,73.11,40.299168
44.22,73.43,39.900593
44.32,73.75,39.606712
44.42,74.08,39.15246
44.52,74.4,39.044228
44.62,74.72,38.79273
44.72,75.05,38.464455
44.81,75.38,38.001312
44.91,75.71,38.053833
45,76.03,37.96697
45.1,76.36,38.052242
45.19,76.7,38.07777
45.28,77.03,38.10678
45.37,77.36,38.09756
45.46,77.7,38.298702
45.55,78.03,38.258236
45.64,78.37,38.309326
45.73,78.71,38.29769
45.81,79.05,38.288525
45.9,79.39,37.61627
45.98,79.73,37.81546
46.06,80.07,37.557846
46.15,80.41,37.87031
46.23,80.76,37.918503
46.31,81.1,36.998184
46.39,81.45,36.306293
46.46,81.79,38.005844
46.54,82.14,38.86909
46.62,82.49,38.815422
46.69,82.84,39.30187
46.76,83.19,38.551464
46.84,83.54,38.863564
46.91,83.9,38.59535
46.98,84.25,38.728416
47.05,84.6,39.0595
47.12,84.96,39.749672
47.18,85.32,40.671955
47.25,85.67,40.38891
47.31,86.03,39.36749
47.38,86.39,39.01807
47.44,86.75,39.385845
47.5,87.11,39.406403
47.56,87.47,38.94022
47.62,87.83,39.493553
47.68,88.2,40.008583
47.74,88.56,39.95733
47.79,88.92,39.843037
47.85,89.29,40.313976
47.9,89.66,41.821224
47.96,90.02,42.650585
48.01,90.39,42.554974
48.06,90.76,42.304142
48.11,91.13,41.698257
48.16,91.5,40.39954
48.2,91.87,39.242523
48.25,92.24,38.771862
48.29,92.61,38.554295
48.34,92.98,38.21052
48.38,93.35,37.885757
48.42,93.73,37.79717
48.46,94.1,37.678772
48.5,94.47,37.404972
48.54,94.85,37.483852
48.58,95.22,37.405186
48.61,95.6,37.35584
48.65,95.98,37.563602
48.68,96.35,37.709198
48.71,96.73,37.61326
48.74,97.11,37.620018
48.77,97.49,37.85411
48.8,97.87,37.893734
48.83,98.25,37.763676
48.85,98.63,37.7275
48.88,99,37.617374
48.9,99.39,37.58051
48.93,99.77,37.380676
48.95,100.15,36.988354
48.97,100.53,36.482094
48.99,100.91,36.0099
49,101.29,35.452038
49.02,101.67,34.989246
49.04,102.06,34.254265
49.05,102.44,33.760265
49.06,102.82,33.23241
49.08,103.2,32.554386
49.09,103.59,31.69313
49.1,103.97,31.282457
49.1,104.35,31.041302
49.11,104.74,31.012842
49.12,105.12,31.045599
49.12,105.5,31.25443
49.12,105.89,31.545408
49.13,106.27,32.001892
49.13,106.65,32.270374
49.13,107.04,32.353943
49.13,107.42,32.138218
49.12,107.8,33.28748
49.12,108.19,33.470837
49.12,108.57,33.68741
49.11,108.95,34.386253
49.1,109.34,34.788868
49.09,109.72,34.750595
49.08,110.1,35.617836
49.07,110.49,35.54648
49.06,110.87,35.592274
49.05,111.25,35.776276
49.03,111.64,35.761166
49.02,112.02,35.557335
49,112.4,35.61837
48.98,112.78,35.71954
48.96,113.16,36.07983
48.94,113.54,36.515003
48.92,113.92,36.757305
48.9,114.3,37.165733
48.87,114.68,37.71386
48.85,115.06,38.2652
48.82,115.44,38.91718
48.79,115.82,39.511536
48.76,116.2,40.281464
48.73,116.58,40.9637
48.7,116.96,42.064857
48.67,117.33,42.199574
48.64,117.71,42.511913
48.6,118.09,42.63602
48.57,118.46,42.910076
48.53,118.84,42.810673
48.49,119.21,42.913746
48.45,119.59,43.433365
48.41,119.96,43.236782
48.37,120.33,43.49634
48.33,120.71,43.7564
48.28,121.08,43.668945
48.24,121.45,44.225853
48.19,121.82,44.981937
48.14,122.19,46.72233
48.1,122.56,49.046917
48.05,122.93,50.745533
47.99,123.3,50.506153
47.94,123.66,51.476078
47.89,124.03,53.8303
47.84,124.4,54.28437
47.78,124.76,53.6573
47.72,125.13,54.778927
47.67,125.49,54.72834
47.61,125.85,53.97716
47.55,126.21,52.419926
47.49,126.58,51.727238
47.42,126.94,50.99554
47.36,127.29,51.25418
47.3,127.65,49.329456
47.23,128.01,48.336185
47.17,128.37,47.455563
47.1,128.72,46.77311
47.03,129.08,46.13474
46.96,129.43,46.220024
46.89,129.79,47.34359
46.82,130.14,48.295586
46.74,130.49,48.11857
46.67,130.84,48.81988
46.6,131.19,49.365414
46.52,131.54,48.146595
46.44,131.89,44.80671
46.37,132.23,45.28478
46.29,132.58,42.909542
46.21,132.92,40.901073
46.12,133.27,39.278385
46.04,133.61,37.92693
45.96,133.95,37.916313
45.88,134.29,37.7734
45.79,134.63,37.76628
45.7,134.97,39.36232
45.62,135.31,39.73205
45.53,135.65,40.868927
45.44,135.98,40.072
42.93,68.9,42.890057
43.05,69.2,43.164597
43.16,69.51,42.730297
43.27,69.82,42.540543
43.38,70.13,42.05277
43.49,70.44,41.502346
43.6,70.75,41.51762
43.71,71.06,41.260952
43.82,71.38,40.949154
43.93,71.69,40.652637
44.03,72.01,40.34876
44.14,72.33,40.068607
44.24,72.65,39.67724
44.35,72.97,39.2754
44.45,73.29,39.21493
44.55,73.61,39.00506
44.65,73.94,38.7228
44.75,74.26,38.34106
44.85,74.59,38.105488
44.95,74.91,37.606495
45.05,75.24,36.451084
45.14,75.57,37.339916
45.24,75.9,37.369408
45.33,76.23,37.458256
45.42,76.56,37.34834
45.52,76.9,37.517464
45.61,77.23,37.504974
45.7,77.57,37.731583
45.79,77.91,37.608204
45.88,78.24,37.525955
45.96,78.58,37.674564
46.05,78.92,37.724823
46.13,79.26,37.719254
46.22,79.61,37.747215
46.3,79.95,37.85582
46.38,80.29,37.914257
46.47,80.64,37.83394
46.55,80.99,36.708485
46.62,81.33,37.630966
46.7,81.68,37.826008
46.78,82.03,37.948677
46.86,82.38,37.693222
46.93,82.73,37.995228
47,83.08,37.274063
47.08,83.44,38.637856
47.15,83.79,38.777756
47.22,84.15,38.395428
47.29,84.5,38.377384
47.36,84.86,37.94216
47.43,85.22,37.23244
47.49,85.58,37.44788
47.56,85.94,37.991066
47.62,86.3,38.474037
47.68,86.66,38.82895
47.75,87.02,38.68852
47.81,87.38,38.84909
47.87,87.75,39.75409
47.93,88.11,39.79282
47.98,88.47,40.555035
48.04,88.84,41.288685
48.1,89.21,41.37653
48.15,89.58,42.01025
48.2,89.94,42.499107
48.25,90.31,42.37335
48.31,90.68,41.9946
48.35,91.05,41.5088
48.4,91.42,40.06329
48.45,91.8,39.466373
48.5,92.17,39.04906
48.54,92.54,38.345512
48.59,92.92,37.879303
48.63,93.29,37.528206
48.67,93.66,37.390045
48.71,94.04,37.276356
48.75,94.42,36.92658
48.79,94.79,36.751392
48.82,95.17,36.66778
48.86,95.55,36.643837
48.9,95.93,37.03314
48.93,96.3,37.054646
48.96,96.68,37.06947
48.99,97.06,37.146393
49.02,97.44,37.56587
49.05,97.82,37.629936
49.08,98.2,37.467117
49.1,98.59,37.455994
49.13,98.97,37.394978
49.15,99.35,37.22428
49.18,99.73,36.942425
49.2,100.11,36.70439
49.22,100.5,36.074955
49.24,100.88,35.46
49.25,101.26,34.765026
49.27,101.65,34.140453
49.29,102.03,33.496758
49.3,102.42,33.094067
49.31,102.8,32.390438
49.33,103.19,31.723352
49.34,103.57,31.26502
49.35,103.96,30.657791
49.35,104.34,30.426342
49.36,104.73,30.510448
49.37,105.11,30.514141
49.37,105.5,30.441448
49.38,105.88,30.67572
49.38,106.27,31.06177
49.38,106.65,31.419733
49.38,107.04,31.457811
49.38,107.42,31.707104
49.37,107.81,32.47594
49.37,108.19,32.64361
49.37,108.58,32.487503
49.36,108.97,32.865788
49.35,109.35,33.607338
49.34,109.74,34.669994
49.33,110.12,35.04715
49.32,110.51,34.9149
49.31,110.89,34.989716
49.3,111.27,35.3839
49.28,111.66,35.521828
49.27,112.04,35.282635
49.25,112.43,35.124542
49.23,112.81,35.378544
49.21,113.19,35.59578
49.19,113.58,36.02224
49.17,113.96,36.40486
49.15,114.34,36.593754
49.12,114.72,37.018764
49.1,115.1,37.580246
49.07,115.49,37.90683
49.04,115.87,38.916298
49.01,116.25,39.790794
48.98,116.63,40.575134
48.95,117.01,41.682995
48.92,117.38,42.65901
48.89,117.76,42.54921
48.85,118.14,42.463215
48.82,118.52,42.857803
48.78,118.9,43.150074
48.74,119.27,43.587948
48.7,119.65,44.56262
48.66,120.02,43.584366
48.62,120.4,43.619434
48.57,120.77,43.638283
48.53,121.15,43.712208
48.48,121.52,43.731506
48.44,121.89,44.198086
48.39,122.26,45.770477
48.34,122.63,47.59284
48.29,123,49.336857
48.24,123.37,49.97369
48.19,123.74,50.75098
48.14,124.11,52.743393
48.08,124.48,52.312634
48.03,124.85,52.14947
47.97,125.21,52.72291
47.91,125.58,52.998756
47.85,125.94,52.49637
47.79,126.3,51.430733
47.73,126.67,51.831463
47.67,127.03,50.73596
47.6,127.39,49.718327
47.54,127.75,48.434772
47.47,128.11,47.62503
47.41,128.47,46.89989
47.34,128.82,46.264973
47.27,129.18,45.198578
47.2,129.54,45.35664
47.13,129.89,46.694237
47.06,130.25,47.85745
46.99,130.6,47.291317
46.91,130.95,47.0524
46.84,131.3,47.5954
46.76,131.65,45.50682
46.68,132,43.928944
46.6,132.35,44.39287
46.52,132.7,41.760426
46.44,133.04,40.414215
46.36,133.39,39.194984
46.28,133.73,38.460327
46.2,134.07,37.704014
46.11,134.42,37.934917
46.03,134.76,37.710464
45.94,135.1,39.025124
45.85,135.44,39.73299
45.76,135.77,41.224354
45.67,136.11,41.461754
43.15,68.74,42.50716
43.27,69.05,42.04275
43.38,69.36,41.491234
43.5,69.66,41.314857
43.61,69.98,40.826138
43.72,70.29,40.68275
43.83,70.6,40.543728
43.94,70.91,40.141083
44.05,71.23,39.950287
44.15,71.55,39.70064
44.26,71.86,39.590134
44.37,72.18,39.319477
44.47,72.5,38.775486
44.58,72.82,38.889736
44.68,73.15,38.85417
44.78,73.47,38.592472
44.88,73.79,38.378773
44.98,74.12,37.860012
45.08,74.45,37.536137
45.18,74.77,36.71484
45.28,75.1,36.0715
45.37,75.43,36.980682
45.47,75.77,37.074406
45.56,76.1,37.156357
45.66,76.43,37.042328
45.75,76.77,37.118656
45.84,77.1,37.102737
45.93,77.44,37.222908
46.02,77.78,37.023186
46.11,78.12,36.933167
46.2,78.46,36.893944
46.29,78.8,36.983562
46.37,79.14,37.024075
46.46,79.48,37.222103
46.54,79.83,37.27471
46.62,80.17,37.500668
46.7,80.52,37.507267
46.78,80.87,37.469303
46.86,81.22,37.039547
46.94,81.57,36.902653
47.02,81.92,36.951855
47.1,82.27,36.857616
47.17,82.62,38.09006
47.25,82.98,37.064724
47.32,83.33,37.416004
47.39,83.69,37.27957
47.46,84.04,37.059273
47.53,84.4,37.17165
47.6,84.76,36.52351
47.67,85.12,36.73558
47.73,85.48,37.356083
47.8,85.84,37.808674
47.86,86.2,37.99361
47.93,86.56,38.154125
47.99,86.93,38.192596
48.05,87.29,38.438793
48.11,87.66,39.43326
48.17,88.02,40.18895
48.23,88.39,41.71539
48.28,88.76,41.951656
48.34,89.13,41.941784
48.39,89.49,42.02966
48.45,89.86,42.455387
48.5,90.24,42.446083
48.55,90.61,42.16889
48.6,90.98,41.628483
